osm_node_id,longitude_deg,latitude_deg,projected_x_m,projected_y_m,projected_crs,source_tags_json,road_parent_ways_json,rail_parent_ways_json,model_connection_status
3840420405,73.7075334,18.7009016,363717.58283733553,2068226.3071653522,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":380718620}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":235145483}]",native_shared_node_not_transfer_or_conflict_permission
3840422375,73.6977173,18.7260799,362702.71820226987,2071020.2372020932,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":380718619}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":619726210}]",native_shared_node_not_transfer_or_conflict_permission
3862286789,72.89461,19.0724117,278464.48063567333,2110170.1141298735,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":911710176}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":816146586}]",native_shared_node_not_transfer_or_conflict_permission
3862286794,72.8946851,19.0723889,278472.3553814847,2110167.4950317745,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":911710176}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":107213211}]",native_shared_node_not_transfer_or_conflict_permission
3862286824,72.8939454,19.0733244,278395.7386818783,2110271.997702396,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":235856032}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":48864158}]",native_shared_node_not_transfer_or_conflict_permission
3878413351,72.8564198,19.1251983,274516.0926976512,2116062.8619322684,EPSG:32643,{},"[{""feature_value"":""trunk"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1356867776},{""feature_value"":""trunk"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1356867777}]","[{""feature_value"":""subway"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1046920882}]",native_shared_node_not_transfer_or_conflict_permission
3920307145,73.39952,19.5892391,332134.40801400744,2166813.761907411,EPSG:32643,{},"[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":388843833},{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1392523954}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":400490575}]",native_shared_node_not_transfer_or_conflict_permission
3981636258,72.9354802,18.8819445,282519.27626722923,2089033.3492675112,EPSG:32643,{},"[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":236533931}]","[{""feature_value"":""abandoned"",""geometry_role"":""native_way_geometry"",""osm_way_id"":894309257}]",native_shared_node_not_transfer_or_conflict_permission
4005358935,73.0741281,19.2014678,297517.30037750537,2124239.1773637775,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":236056370}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":397763409}]",native_shared_node_not_transfer_or_conflict_permission
4005358940,73.0743414,19.2016936,297540.0094245563,2124263.925245948,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":236056370}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":662169596}]",native_shared_node_not_transfer_or_conflict_permission
4005487756,73.0549651,19.1892637,295486.8442290535,2122910.577119785,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":212659562}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1311408245}]",native_shared_node_not_transfer_or_conflict_permission
4005816600,73.1403743,19.2354331,304524.4543680596,2127923.290691531,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":788332944}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":397789327}]",native_shared_node_not_transfer_or_conflict_permission
4006307442,73.1361186,18.9767618,303771.99030787125,2099294.361024672,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":55604722}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":597470036}]",native_shared_node_not_transfer_or_conflict_permission
4031658924,73.4817085,18.7445881,339942.786831283,2073248.674497172,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":41393854}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1316323057}]",native_shared_node_not_transfer_or_conflict_permission
4031658974,73.4152512,18.7474076,332938.2824575845,2073621.7244585406,EPSG:32643,"{""crossing:barrier"":""full"",""railway"":""level_crossing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440330693}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":400625159}]",native_shared_node_not_transfer_or_conflict_permission
4031658975,73.4152551,18.7474603,332938.7455371313,2073627.5535647322,EPSG:32643,"{""crossing:barrier"":""full"",""railway"":""level_crossing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440330693}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":400625156}]",native_shared_node_not_transfer_or_conflict_permission
4031658976,73.4152614,18.747518,332939.46659284097,2073633.9338138592,EPSG:32643,"{""crossing:barrier"":""full"",""railway"":""level_crossing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440330693}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1316323072}]",native_shared_node_not_transfer_or_conflict_permission
4031658977,73.4152776,18.7476081,332941.26338801906,2073643.890768207,EPSG:32643,"{""crossing:barrier"":""full"",""railway"":""level_crossing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440330693},{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440330696}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":400644791},{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440330695}]",native_shared_node_not_transfer_or_conflict_permission
4031660772,73.4008596,18.7541563,331427.5325726714,2074382.2198435382,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":25954039}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":400625158}]",native_shared_node_not_transfer_or_conflict_permission
4031823522,73.4006705,18.7541508,331407.58910490596,2074381.7900764048,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":25954039}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":149003204}]",native_shared_node_not_transfer_or_conflict_permission
4031823523,73.4007661,18.7541536,331417.67159691843,2074382.009497553,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":25954039}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":400644799}]",native_shared_node_not_transfer_or_conflict_permission
4138238801,72.9442668,18.8792374,283441.7105142686,2088722.8862496524,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":412377901}]","[{""feature_value"":""abandoned"",""geometry_role"":""native_way_geometry"",""osm_way_id"":894309257}]",native_shared_node_not_transfer_or_conflict_permission
4163007391,72.9447059,18.8789179,283487.5719609158,2088686.9792495277,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":415254816}]","[{""feature_value"":""abandoned"",""geometry_role"":""native_way_geometry"",""osm_way_id"":894309257}]",native_shared_node_not_transfer_or_conflict_permission
4163269520,72.9466112,18.9372217,283763.34263227985,2095139.0680033728,EPSG:32643,"{""railway"":""level_crossing"",""source"":""digitalglobe""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":415286980}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":699441039}]",native_shared_node_not_transfer_or_conflict_permission
4259924433,72.8367211,18.9415482,272192.73448296124,2095756.362764941,EPSG:32643,{},"[{""feature_value"":"""",""geometry_role"":""native_way_geometry"",""osm_way_id"":1449379104}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":207427866}]",native_shared_node_not_transfer_or_conflict_permission
4264457313,72.8511342,19.0285972,273828.73473718227,2105374.949913627,EPSG:32643,{},"[{""feature_value"":""steps"",""geometry_role"":""native_way_geometry"",""osm_way_id"":427202420}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":427202424}]",native_shared_node_not_transfer_or_conflict_permission
4264457319,72.8509622,19.0286286,273810.6672863569,2105378.6477676593,EPSG:32643,{},"[{""feature_value"":""steps"",""geometry_role"":""native_way_geometry"",""osm_way_id"":427202421}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":427202423}]",native_shared_node_not_transfer_or_conflict_permission
4264856802,72.8469507,19.0398831,273403.57102551975,2106629.807660476,EPSG:32643,{},"[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":990599364}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":427250229}]",native_shared_node_not_transfer_or_conflict_permission
4264856804,72.847027,19.0399121,273411.64354675973,2106632.919733722,EPSG:32643,{},"[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":990599364}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":427250229}]",native_shared_node_not_transfer_or_conflict_permission
4264856821,72.8461991,19.0416037,273326.77699048765,2106821.2664247206,EPSG:32643,{},"[{""feature_value"":""steps"",""geometry_role"":""native_way_geometry"",""osm_way_id"":990599383}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":427250229}]",native_shared_node_not_transfer_or_conflict_permission
4265039302,72.8272949,18.935863,271191.96704536217,2095139.1552097471,EPSG:32643,{},"[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":988125041}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":427271452}]",native_shared_node_not_transfer_or_conflict_permission
4265039304,72.8273297,18.9358646,271195.635417971,2095139.2872095804,EPSG:32643,{},"[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":988125041}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":427271452}]",native_shared_node_not_transfer_or_conflict_permission
4292823054,72.8969741,19.0278699,278654.22399704775,2105236.016613668,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""secondary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":25585946}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":626948045}]",native_shared_node_not_transfer_or_conflict_permission
4292823055,72.8973433,19.0278933,278693.12754418526,2105238.1418122943,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""secondary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":25585946}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":122303875}]",native_shared_node_not_transfer_or_conflict_permission
4294545123,72.8328646,18.9946756,271858.813157934,2101643.0983672054,EPSG:32643,{},"[{""feature_value"":""footway"",""geometry_role"":""native_way_geometry"",""osm_way_id"":988958392}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":430179217}]",native_shared_node_not_transfer_or_conflict_permission
4306257483,72.8464503,19.1184545,273457.81095810095,2115329.1438578162,EPSG:32643,{},"[{""feature_value"":"""",""geometry_role"":""native_way_geometry"",""osm_way_id"":431427973}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":257491049}]",native_shared_node_not_transfer_or_conflict_permission
4345706684,72.8402061,19.0680971,272731.93096052896,2109762.1233018674,EPSG:32643,{},"[{""feature_value"":""steps"",""geometry_role"":""native_way_geometry"",""osm_way_id"":293549253}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":257411162}]",native_shared_node_not_transfer_or_conflict_permission
4345706691,72.8403633,19.0690133,272749.7284808414,2109863.3527367604,EPSG:32643,{},"[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":990973281}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":257411162}]",native_shared_node_not_transfer_or_conflict_permission
4345706692,72.8399019,19.0690935,272701.2683302945,2109872.830213158,EPSG:32643,{},"[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":990973283}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":257411161}]",native_shared_node_not_transfer_or_conflict_permission
4345706703,72.8402503,19.0696427,272738.6920271576,2109933.180729789,EPSG:32643,{},"[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":990973270}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":257411163}]",native_shared_node_not_transfer_or_conflict_permission
4380503960,73.3705424,18.7537893,328230.60898984456,2074370.563619036,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440321709}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":257032062}]",native_shared_node_not_transfer_or_conflict_permission
4674118958,72.843993,19.1232116,273205.7141211422,2115858.994872465,EPSG:32643,{},"[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":473260964},{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":473263065}]","[{""feature_value"":""subway"",""geometry_role"":""native_way_geometry"",""osm_way_id"":566154570}]",native_shared_node_not_transfer_or_conflict_permission
4730509404,72.795558,19.6076095,268793.34125801036,2169553.427509393,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":598727793}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":480024402}]",native_shared_node_not_transfer_or_conflict_permission
4730509419,72.7619107,19.8034896,265548.75698037836,2191287.6270445776,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1488907785}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":678001037}]",native_shared_node_not_transfer_or_conflict_permission
4759329097,72.9284796,19.1295654,282104.47431962605,2116454.9035911467,EPSG:32643,{},"[{""feature_value"":""steps"",""geometry_role"":""native_way_geometry"",""osm_way_id"":483179425}]","[{""feature_value"":""platform"",""geometry_role"":""area_boundary"",""osm_way_id"":483179431}]",native_shared_node_not_transfer_or_conflict_permission
4769141291,73.3168817,19.0694987,322905.48515104444,2109367.368745455,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":563920052}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":25373809}]",native_shared_node_not_transfer_or_conflict_permission
4769141838,73.3190268,19.0224338,323081.3505210144,2104155.7732516327,EPSG:32643,"{""crossing:barrier"":""full"",""railway"":""level_crossing""}","[{""feature_value"":""primary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":215400272}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484175105}]",native_shared_node_not_transfer_or_conflict_permission
4769571698,73.3312976,18.9751785,324323.50905690086,2098913.008378137,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484215074}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1315001226}]",native_shared_node_not_transfer_or_conflict_permission
4769571701,73.3313451,18.975176,324328.5082303753,2098912.68428615,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""tertiary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484215074}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1315001229}]",native_shared_node_not_transfer_or_conflict_permission
4769571713,73.3308197,18.9978304,324296.9565030441,2101420.708591611,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1188218274}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484175105}]",native_shared_node_not_transfer_or_conflict_permission
4769605748,73.3394072,18.9602077,325161.8417683182,2097247.9060178907,EPSG:32643,{},"[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1187190165}]","[{""feature_value"":""abandoned"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484219253}]",native_shared_node_not_transfer_or_conflict_permission
4769632523,73.3250995,18.9256559,323618.7910945036,2093437.8048653256,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":564013120}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484215076}]",native_shared_node_not_transfer_or_conflict_permission
4769632525,73.3251408,18.9256465,323623.13145202573,2093436.7231737936,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":564013120}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484215078}]",native_shared_node_not_transfer_or_conflict_permission
4769632527,73.3285107,18.9381819,323991.2268512881,2094820.8336046755,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1161326196}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484215076}]",native_shared_node_not_transfer_or_conflict_permission
4769632529,73.3285443,18.9381701,323994.75337886414,2094819.4940120862,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1161326196}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484215078}]",native_shared_node_not_transfer_or_conflict_permission
4769632534,73.3312486,18.9485486,324290.44623189914,2095965.5369287662,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1188602847}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484215076}]",native_shared_node_not_transfer_or_conflict_permission
4769632537,73.3312989,18.9485487,324295.74381607457,2095965.4978826211,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1188602847}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484215078}]",native_shared_node_not_transfer_or_conflict_permission
4769660395,73.2529423,18.9007385,315990.9251465815,2090753.3939890994,EPSG:32643,{},"[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1187198236}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484225459},{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484225461}]",native_shared_node_not_transfer_or_conflict_permission
4769675492,73.2410309,18.9026662,314738.16557836864,2090979.208422228,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":264253354}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484227012}]",native_shared_node_not_transfer_or_conflict_permission
4769675495,73.2423467,18.9025315,314876.63740686426,2090962.9201636885,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":264253357}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484225464}]",native_shared_node_not_transfer_or_conflict_permission
4769675497,73.2410318,18.9027089,314738.3074152783,2090983.9338617024,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":264253354}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484225464}]",native_shared_node_not_transfer_or_conflict_permission
4769675498,73.2423539,18.90255,314877.4162869381,2090964.9603521184,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":264253357}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484227013}]",native_shared_node_not_transfer_or_conflict_permission
4769675502,73.2423537,18.9025785,314877.4265774265,2090968.1151712134,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":264253357}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484227014}]",native_shared_node_not_transfer_or_conflict_permission
4769675505,73.2410328,18.9027555,314738.4640819973,2090989.0908800575,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":264253354}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484227013}]",native_shared_node_not_transfer_or_conflict_permission
4770141853,73.342994,18.7916281,325364.94031448825,2078585.4292765332,EPSG:32643,{},"[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":630904523}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":484272329},{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1314987862}]",native_shared_node_not_transfer_or_conflict_permission
4777548080,73.3843627,18.758779,329692.7953395454,2074909.5532386135,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440452076}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":149003204}]",native_shared_node_not_transfer_or_conflict_permission
4777548081,73.3843368,18.7588174,329690.103147981,2074913.828122615,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440452076}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":400644799}]",native_shared_node_not_transfer_or_conflict_permission
4777548082,73.3843071,18.7588609,329687.01542854606,2074918.6711096982,EPSG:32643,"{""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440452076}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":400625158}]",native_shared_node_not_transfer_or_conflict_permission
4777548091,73.3744835,18.7550668,328647.43955885107,2074508.1620246354,EPSG:32643,"{""crossing:barrier"":""full"",""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440341601}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":400644790}]",native_shared_node_not_transfer_or_conflict_permission
4777548092,73.3744827,18.7550324,328647.3204694871,2074504.3553866595,EPSG:32643,"{""crossing:barrier"":""full"",""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440341601}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":400644799}]",native_shared_node_not_transfer_or_conflict_permission
4777548093,73.3744817,18.7549845,328647.16665941617,2074499.0547549855,EPSG:32643,"{""crossing:barrier"":""full"",""railway"":""level_crossing"",""source"":""bing""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":440341601}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":149003204}]",native_shared_node_not_transfer_or_conflict_permission
4887580250,72.7774715,20.1370054,267668.9465330376,2228194.290082945,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":497149978}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":227408616}]",native_shared_node_not_transfer_or_conflict_permission
4887580251,72.777554,20.136928,267677.4594562423,2228185.604644963,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":497149978}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":807549767}]",native_shared_node_not_transfer_or_conflict_permission
5073274474,73.0770091,19.2255598,297849.7614923215,2126902.801998207,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""secondary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1497093951}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":236059680}]",native_shared_node_not_transfer_or_conflict_permission
5279592373,72.8173364,18.9596537,270175.42904832715,2097785.9931999454,EPSG:32643,{},"[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":22852964},{""feature_value"":""secondary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1171486342}]","[{""feature_value"":""subway"",""geometry_role"":""native_way_geometry"",""osm_way_id"":539615484}]",native_shared_node_not_transfer_or_conflict_permission
5279598645,72.8173105,18.9601514,270173.38318643003,2097841.127901905,EPSG:32643,{},"[{""feature_value"":""pedestrian"",""geometry_role"":""native_way_geometry"",""osm_way_id"":22852965}]","[{""feature_value"":""subway"",""geometry_role"":""native_way_geometry"",""osm_way_id"":539615484}]",native_shared_node_not_transfer_or_conflict_permission
5279599068,72.817358,18.959322,270177.2495685305,2097749.2421533307,EPSG:32643,{},"[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":47978012},{""feature_value"":""secondary"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1171486342}]","[{""feature_value"":""subway"",""geometry_role"":""native_way_geometry"",""osm_way_id"":539615484}]",native_shared_node_not_transfer_or_conflict_permission
