access_profile_sha256,referenced_ways_count,transport_class,inheritance_chain,baseline_source_key,baseline_raw_value,baseline_interpretation,contributing_tags,qualified_tags,scope_warnings,resolution_status,simulation_permission_established
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,bicycle,"[""access"",""vehicle"",""bicycle""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},[],tagged_prohibition,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,foot,"[""access"",""foot""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},[],tagged_prohibition,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},[],tagged_prohibition,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motorcar,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""},{""key"":""motorcar"",""value"":""no""}]",{},[],tagged_prohibition,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},[],tagged_prohibition,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
0b463cc3bf77c512246891a1ea9faf6a6c1b3e069fe46cc39622ae282b6493e0,1,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,bicycle,"[""access"",""vehicle"",""bicycle""]",access,permissive,tagged_revocable_permission,"[{""key"":""access"",""value"":""permissive""}]",{},[],tagged_revocable_permission,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,foot,"[""access"",""foot""]",foot,designated,tagged_designated_access,"[{""key"":""access"",""value"":""permissive""},{""key"":""foot"",""value"":""designated""}]",{},[],tagged_designated_access,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0b98a183831bfc277454a89931fb0ccd83ebc023cd2e1c39259a120909edf707,1,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,bicycle,"[""access"",""vehicle"",""bicycle""]",,,not_tagged,[],{},[],not_tagged,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,foot,"[""access"",""foot""]",,,not_tagged,[],{},[],not_tagged,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
0c5bf397c314cb5095f8eeb985af901ea7e8ddd3c2c8457b0e0e753cc053684d,1,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",,,not_tagged,[],{},[],not_tagged,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,yes,tagged_public_access,"[{""key"":""bicycle"",""value"":""yes""}]",{},[],tagged_public_access,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",,,not_tagged,[],{},[],not_tagged,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,foot,"[""access"",""foot""]",foot,no,tagged_prohibition,"[{""key"":""foot"",""value"":""no""}]",{},[],tagged_prohibition,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",,,not_tagged,[],{},[],not_tagged,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",,,not_tagged,[],{},[],not_tagged,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",,,not_tagged,[],{},[],not_tagged,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",,,not_tagged,[],{},[],not_tagged,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",,,not_tagged,[],{},[],not_tagged,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",,,not_tagged,[],{},[],not_tagged,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",,,not_tagged,[],{},[],not_tagged,False
0c630d0b8b62ca8690173e31c62fbbc32731651edbe69136cb0f2c281fa0f4df,1,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",,,not_tagged,[],{},[],not_tagged,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,no,tagged_prohibition,"[{""key"":""bicycle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,foot,"[""access"",""foot""]",,,not_tagged,[],{},[],not_tagged,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0c8e8a253d7f12d539a42ccaac2f11f01e1a7d8994ab9e3ab7d27d87dc2b345a,65,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,bicycle,"[""access"",""vehicle"",""bicycle""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,foot,"[""access"",""foot""]",foot,yes,tagged_public_access,"[{""key"":""foot"",""value"":""yes""}]",{},[],tagged_public_access,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d2afd7072478067282c1aa963e60ff3f91ebb685f7be6f81090e9aa349c3076,1,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",vehicle,no,tagged_prohibition,"[{""key"":""vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,bicycle,"[""access"",""vehicle"",""bicycle""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,foot,"[""access"",""foot""]",foot,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""},{""key"":""foot"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0d548b49382ce1301d4bff381d310376fd6fc9fb75aff3cbabab7e0de9dd078a,1,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""bicycle"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,foot,"[""access"",""foot""]",foot,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""foot"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0e6281d7be894fbd3faebe65f99fc083a5caff571dad5e33f9940b7211f7694c,8,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""no""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0edfc54bd8d3c5736a5ff71d3746ad7525a52d6a7e2a1a54fcf59396f802789b,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""permissive""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0edfc54bd8d3c5736a5ff71d3746ad7525a52d6a7e2a1a54fcf59396f802789b,1,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,no,tagged_prohibition,"[{""key"":""access"",""value"":""permissive""},{""key"":""bicycle"",""value"":""no""}]",{},[],tagged_prohibition,False
