source,station_key,osm_relation_id,relation_name,relation_anchor_features,member_order,member_feature_id,member_role,geometry_inventory_status,member_tags_json,candidate_boarding_node,member_mode_status,relation_mode_status
derived_explicit_relation_membership,CR_THB_CODE:PNVL,11510756,Panvel,"[""node/2630075009"",""node/7510862052"",""node/7510862053"",""node/7510862054"",""node/7726859290"",""node/7726859291"",""node/7726859292"",""way/509893149"",""way/509893151""]",6,way/509893151,platform,available,"{""name"":""Panvel"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""6;7"",""shelter"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:PNVL,11510756,Panvel,"[""node/2630075009"",""node/7510862052"",""node/7510862053"",""node/7510862054"",""node/7726859290"",""node/7726859291"",""node/7726859292"",""way/509893149"",""way/509893151""]",7,node/7510862054,stop,available,"{""name"":""Panvel"",""name:mr"":""पनवेल"",""public_transport"":""stop_position"",""ref"":""1"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:PNVL,11510756,Panvel,"[""node/2630075009"",""node/7510862052"",""node/7510862053"",""node/7510862054"",""node/7726859290"",""node/7726859291"",""node/7726859292"",""way/509893149"",""way/509893151""]",8,node/7510862053,stop,available,"{""name"":""Panvel"",""name:mr"":""पनवेल"",""public_transport"":""stop_position"",""ref"":""2"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:PNVL,11510756,Panvel,"[""node/2630075009"",""node/7510862052"",""node/7510862053"",""node/7510862054"",""node/7726859290"",""node/7726859291"",""node/7726859292"",""way/509893149"",""way/509893151""]",9,node/7510862052,stop,available,"{""name"":""Panvel"",""name:mr"":""पनवेल"",""public_transport"":""stop_position"",""ref"":""3"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:PNVL,11510756,Panvel,"[""node/2630075009"",""node/7510862052"",""node/7510862053"",""node/7510862054"",""node/7726859290"",""node/7726859291"",""node/7726859292"",""way/509893149"",""way/509893151""]",10,node/7726859292,stop,available,"{""name"":""Panvel"",""name:mr"":""पनवेल"",""public_transport"":""stop_position"",""ref"":""5"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:PNVL,11510756,Panvel,"[""node/2630075009"",""node/7510862052"",""node/7510862053"",""node/7510862054"",""node/7726859290"",""node/7726859291"",""node/7726859292"",""way/509893149"",""way/509893151""]",11,node/7726859291,stop,available,"{""name"":""Panvel"",""name:mr"":""पनवेल"",""public_transport"":""stop_position"",""ref"":""6"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_THB_CODE:PNVL,11510756,Panvel,"[""node/2630075009"",""node/7510862052"",""node/7510862053"",""node/7510862054"",""node/7726859290"",""node/7726859291"",""node/7726859292"",""way/509893149"",""way/509893151""]",12,node/7726859290,stop,available,"{""name"":""Panvel"",""name:mr"":""पनवेल"",""public_transport"":""stop_position"",""ref"":""7"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",1,node/2663447640,,available,"{""internet_access"":""wlan"",""name"":""Kurla"",""name:en"":""Kurla"",""name:hi"":""कुर्ला"",""name:ml"":""കുർള"",""name:mr"":""कुर्ला"",""network"":""IR"",""official_name"":""Kurla Junction"",""official_name:en"":""Kurla Junction"",""official_name:hi"":""कुर्ला जंक्शन"",""official_name:mr"":""कुर्ला जंक्शन"",""old_name"":""Coorla"",""old_name:en"":""Coorla"",""operator"":""CR"",""public_transport"":""station"",""railway"":""station"",""ref"":""CLA"",""start_date"":""1895"",""train"":""yes"",""wheelchair"":""limited"",""wikidata"":""Q6446148"",""wikipedia"":""en:Kurla railway station""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",2,way/427199219,platform,available,"{""bench"":""yes"",""bin"":""yes"",""check_date:shelter"":""2025-12-16"",""lit"":""yes"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""1;2"",""shelter"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",3,way/427199220,train_station,not_in_current_inventory,{},False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",4,way/427199221,platform,available,"{""bench"":""yes"",""bin"":""yes"",""check_date:shelter"":""2025-12-16"",""lit"":""yes"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""5;6"",""shelter"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",5,way/427199218,platform,available,"{""bench"":""yes"",""bin"":""yes"",""check_date:shelter"":""2025-12-16"",""lit"":""yes"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""7;8"",""shelter"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",6,node/1367093228,stop,available,"{""name"":""Kurla"",""name:en"":""Kurla"",""name:hi"":""कुर्ला"",""name:ml"":""കുർള"",""name:mr"":""कुर्ला"",""official_name"":""Kurla Junction"",""official_name:en"":""Kurla Junction"",""official_name:hi"":""कुर्ला जंक्शन"",""official_name:mr"":""कुर्ला जंक्शन"",""old_name"":""Coorla"",""old_name:en"":""Coorla"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""2"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",7,node/1367093225,stop,available,"{""name"":""Kurla"",""name:en"":""Kurla"",""name:hi"":""कुर्ला"",""name:ml"":""കുർള"",""name:mr"":""कुर्ला"",""official_name"":""Kurla Junction"",""official_name:en"":""Kurla Junction"",""official_name:hi"":""कुर्ला जंक्शन"",""official_name:mr"":""कुर्ला जंक्शन"",""old_name"":""Coorla"",""old_name:en"":""Coorla"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""3"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",8,node/339078717,stop,available,"{""name"":""Kurla"",""name:en"":""Kurla"",""name:hi"":""कुर्ला"",""name:ml"":""കുർള"",""name:mr"":""कुर्ला"",""official_name"":""Kurla Junction"",""official_name:en"":""Kurla Junction"",""official_name:hi"":""कुर्ला जंक्शन"",""official_name:mr"":""कुर्ला जंक्शन"",""old_name"":""Coorla"",""old_name:en"":""Coorla"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""4"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",9,node/1367093217,stop,available,"{""name"":""Kurla"",""name:en"":""Kurla"",""name:hi"":""कुर्ला"",""name:ml"":""കുർള"",""name:mr"":""कुर्ला"",""official_name"":""Kurla Junction"",""official_name:en"":""Kurla Junction"",""official_name:hi"":""कुर्ला जंक्शन"",""official_name:mr"":""कुर्ला जंक्शन"",""old_name"":""Coorla"",""old_name:en"":""Coorla"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""5"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",10,node/1367093215,stop,available,"{""name"":""Kurla"",""name:en"":""Kurla"",""name:hi"":""कुर्ला"",""name:ml"":""കുർള"",""name:mr"":""कुर्ला"",""official_name"":""Kurla Junction"",""official_name:en"":""Kurla Junction"",""official_name:hi"":""कुर्ला जंक्शन"",""official_name:mr"":""कुर्ला जंक्शन"",""old_name"":""Coorla"",""old_name:en"":""Coorla"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""6"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",11,node/1367093212,stop,available,"{""name"":""Kurla"",""name:en"":""Kurla"",""name:hi"":""कुर्ला"",""name:ml"":""കുർള"",""name:mr"":""कुर्ला"",""official_name"":""Kurla Junction"",""official_name:en"":""Kurla Junction"",""official_name:hi"":""कुर्ला जंक्शन"",""official_name:mr"":""कुर्ला जंक्शन"",""old_name"":""Coorla"",""old_name:en"":""Coorla"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""7"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:kurla,11510787,Kurla,"[""node/1367093210"",""node/1367093212"",""node/1367093215"",""node/1367093217"",""node/1367093225"",""node/1367093228"",""node/2663447640"",""node/339078717""]",12,node/1367093210,stop,available,"{""name"":""Kurla"",""name:en"":""Kurla"",""name:hi"":""कुर्ला"",""name:ml"":""കുർള"",""name:mr"":""कुर्ला"",""official_name"":""Kurla Junction"",""official_name:en"":""Kurla Junction"",""official_name:hi"":""कुर्ला जंक्शन"",""official_name:mr"":""कुर्ला जंक्शन"",""old_name"":""Coorla"",""old_name:en"":""Coorla"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""8"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:jogeshwari,11511553,Jogeshwari (Western Line),"[""node/12189363305"",""node/7817967700"",""node/7817967701"",""node/7817967702"",""node/7817967703""]",1,node/12189363305,,available,"{""name"":""Jogeshwari (Western Line)"",""name:hi"":""जोगेश्‍वरी"",""name:mr"":""जोगेश्‍वरी"",""network"":""Mumbai Suburban Railway"",""network:wikidata"":""Q3273422"",""operator"":""Western Railway"",""public_transport"":""station"",""railway"":""station"",""ref"":""JOS"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:jogeshwari,11511553,Jogeshwari (Western Line),"[""node/12189363305"",""node/7817967700"",""node/7817967701"",""node/7817967702"",""node/7817967703""]",2,way/486561064,platform,available,"{""name"":""1-2"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""1;2"",""tactile_paving"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:jogeshwari,11511553,Jogeshwari (Western Line),"[""node/12189363305"",""node/7817967700"",""node/7817967701"",""node/7817967702"",""node/7817967703""]",3,way/486561063,platform,available,"{""bench"":""yes"",""covered"":""yes"",""name"":""3-4"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""3;4"",""shelter"":""yes"",""tactile_paving"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:jogeshwari,11511553,Jogeshwari (Western Line),"[""node/12189363305"",""node/7817967700"",""node/7817967701"",""node/7817967702"",""node/7817967703""]",4,node/7817967703,stop,available,"{""name"":""Jogeshwari (Western Line)"",""name:mr"":""जोगेश्‍वरी"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""3"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:jogeshwari,11511553,Jogeshwari (Western Line),"[""node/12189363305"",""node/7817967700"",""node/7817967701"",""node/7817967702"",""node/7817967703""]",5,node/7817967702,stop,available,"{""name"":""Jogeshwari (Western Line)"",""name:mr"":""जोगेश्‍वरी"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""4"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:jogeshwari,11511553,Jogeshwari (Western Line),"[""node/12189363305"",""node/7817967700"",""node/7817967701"",""node/7817967702"",""node/7817967703""]",6,node/7817967701,stop,available,"{""name"":""Jogeshwari (Western Line)"",""name:mr"":""जोगेश्‍वरी"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""5"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:jogeshwari,11511553,Jogeshwari (Western Line),"[""node/12189363305"",""node/7817967700"",""node/7817967701"",""node/7817967702"",""node/7817967703""]",7,node/7817967700,stop,available,"{""name"":""Jogeshwari (Western Line)"",""name:mr"":""जोगेश्‍वरी"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""6"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:ramnagar,11511557,Ram Mandir,"[""node/5909533857"",""node/7817991345"",""node/7817991346"",""node/7817991347"",""node/7817991348""]",1,node/5909533857,,available,"{""internet_access"":""no"",""name"":""Ram Mandir"",""name:hi"":""राम मंदिर"",""name:mr"":""राम मंदिर"",""network"":""Mumbai Suburban Railway"",""network:wikidata"":""Q3273422"",""operator"":""WR"",""public_transport"":""station"",""railway"":""station"",""ref"":""RMAR"",""train"":""yes"",""wikidata"":""Q18129030"",""wikipedia"":""en:Ram Mandir railway station""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:ramnagar,11511557,Ram Mandir,"[""node/5909533857"",""node/7817991345"",""node/7817991346"",""node/7817991347"",""node/7817991348""]",2,way/466268555,platform,available,"{""public_transport"":""platform"",""railway"":""platform""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:ramnagar,11511557,Ram Mandir,"[""node/5909533857"",""node/7817991345"",""node/7817991346"",""node/7817991347"",""node/7817991348""]",3,way/466268554,platform,available,"{""public_transport"":""platform"",""railway"":""platform""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:ramnagar,11511557,Ram Mandir,"[""node/5909533857"",""node/7817991345"",""node/7817991346"",""node/7817991347"",""node/7817991348""]",4,node/7817991347,stop,available,"{""name"":""Ram Mandir"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""1"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:ramnagar,11511557,Ram Mandir,"[""node/5909533857"",""node/7817991345"",""node/7817991346"",""node/7817991347"",""node/7817991348""]",5,node/7817991346,stop,available,"{""name"":""Ram Mandir"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""2"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:ramnagar,11511557,Ram Mandir,"[""node/5909533857"",""node/7817991345"",""node/7817991346"",""node/7817991347"",""node/7817991348""]",6,node/7817991345,stop,available,"{""name"":""Ram Mandir"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""3"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:ramnagar,11511557,Ram Mandir,"[""node/5909533857"",""node/7817991345"",""node/7817991346"",""node/7817991347"",""node/7817991348""]",7,node/7817991348,stop,available,"{""name"":""Ram Mandir"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""4"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",1,node/3347034961,,available,"{""internet_access"":""no"",""name"":""Goregaon"",""name:hi"":""गोरेगाँव"",""name:mr"":""गोरेगाव"",""network"":""Mumbai Suburban Railway"",""network:wikidata"":""Q3273422"",""operator"":""WR"",""public_transport"":""station"",""railway"":""station"",""ref"":""GMN"",""train"":""yes"",""wikidata"":""Q5586150"",""wikipedia"":""en:Goregaon railway station""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",2,way/166535201,platform,available,"{""bench"":""yes"",""public_transport"":""platform"",""railway"":""platform"",""shelter"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",3,way/166535208,platform,available,"{""bench"":""yes"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""4;5"",""shelter"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",4,way/166535198,platform,available,"{""public_transport"":""platform"",""railway"":""platform"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",5,way/629061877,platform,available,"{""public_transport"":""platform"",""railway"":""platform"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",6,node/7817951291,stop,available,"{""name"":""Goregaon"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""6"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",7,node/7817951292,stop,available,"{""name"":""Goregaon"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""5"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",8,node/7817951293,stop,available,"{""name"":""Goregaon"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""4"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",9,node/213030694,stop,available,"{""name"":""Goregaon"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""3"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",10,node/7817951294,stop,available,"{""name"":""Goregaon"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""2"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:goregaon,11511559,Goregaon,"[""node/213030694"",""node/3347034961"",""node/7817951291"",""node/7817951292"",""node/7817951293"",""node/7817951294"",""node/9156468960""]",11,node/9156468960,stop,available,"{""name"":""Goregaon"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""1"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:tilaknagar,11511603,Tilaknagar,"[""node/3530903066"",""node/6171366460"",""node/7818024713""]",1,node/3530903066,,available,"{""IR:zone"":""CR"",""internet_access"":""no"",""is_in"":""Mumbai"",""name"":""Tilak Nagar"",""name:hi"":""तिलक नगर"",""name:mr"":""टिळक नगर"",""network"":""IR"",""operator"":""CR"",""public_transport"":""station"",""railway"":""station"",""ref"":""TKNG"",""wheelchair"":""limited"",""wikidata"":""Q7802036"",""wikipedia"":""en:Tilak Nagar railway station""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:tilaknagar,11511603,Tilaknagar,"[""node/3530903066"",""node/6171366460"",""node/7818024713""]",2,way/427200317,platform,available,"{""bench"":""yes"",""bin"":""yes"",""lit"":""yes"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""1"",""shelter"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:tilaknagar,11511603,Tilaknagar,"[""node/3530903066"",""node/6171366460"",""node/7818024713""]",3,way/656434505,platform,available,"{""bench"":""yes"",""bin"":""yes"",""lit"":""yes"",""public_transport"":""platform"",""railway"":""platform"",""ref"":""2"",""shelter"":""yes"",""train"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:tilaknagar,11511603,Tilaknagar,"[""node/3530903066"",""node/6171366460"",""node/7818024713""]",4,node/7818024713,stop,available,"{""name"":""Tilak Nagar"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""1"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:tilaknagar,11511603,Tilaknagar,"[""node/3530903066"",""node/6171366460"",""node/7818024713""]",5,node/6171366460,stop,available,"{""name"":""Tilak Nagar"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""2"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:chembur,11511604,Chembur,"[""node/1367093081"",""node/2454571178"",""node/651265045""]",1,node/2454571178,,available,"{""internet_access"":""wlan"",""name"":""Chembur"",""name:en"":""Chembur"",""name:hi"":""चेंबुर"",""network"":""IR"",""operator"":""CR"",""public_transport"":""station"",""railway"":""station"",""ref"":""CMBR"",""wheelchair"":""limited"",""wikidata"":""Q5090350"",""wikipedia"":""en:Chembur railway station""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:chembur,11511604,Chembur,"[""node/1367093081"",""node/2454571178"",""node/651265045""]",2,way/215295497,platform,available,"{""bench"":""yes"",""bin"":""yes"",""lit"":""yes"",""public_transport"":""platform"",""railway"":""platform"",""shelter"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:chembur,11511604,Chembur,"[""node/1367093081"",""node/2454571178"",""node/651265045""]",3,node/1367093081,stop,available,"{""name"":""Chembur"",""name:en"":""Chembur"",""name:hi"":""चेंबुर"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""2"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:chembur,11511604,Chembur,"[""node/1367093081"",""node/2454571178"",""node/651265045""]",4,node/651265045,stop,available,"{""name"":""Chembur"",""public_transport"":""stop_position"",""railway"":""stop"",""ref"":""1"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:govandi,11511613,Govandi,"[""node/1366986900"",""node/3205733664"",""node/3878560519""]",1,node/3205733664,,available,"{""internet_access"":""no"",""name"":""Govandi"",""name:hi"":""गोवंडी"",""network"":""IR"",""operator"":""CR"",""public_transport"":""station"",""railway"":""station"",""ref"":""GV"",""wheelchair"":""limited"",""wikidata"":""Q5588575"",""wikipedia"":""en:Govandi railway station""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:govandi,11511613,Govandi,"[""node/1366986900"",""node/3205733664"",""node/3878560519""]",2,way/626348916,platform,available,"{""bench"":""yes"",""bin"":""yes"",""lit"":""yes"",""public_transport"":""platform"",""railway"":""platform"",""shelter"":""yes""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:govandi,11511613,Govandi,"[""node/1366986900"",""node/3205733664"",""node/3878560519""]",3,way/237576310,platform,available,"{""bench"":""yes"",""bin"":""yes"",""lit"":""yes"",""public_transport"":""platform"",""railway"":""platform"",""shelter"":""no""}",False,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:govandi,11511613,Govandi,"[""node/1366986900"",""node/3205733664"",""node/3878560519""]",4,node/1366986900,stop,available,"{""name"":""Govandi"",""public_transport"":""stop_position"",""ref"":""1"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
derived_explicit_relation_membership,CR_HB_LABEL:govandi,11511613,Govandi,"[""node/1366986900"",""node/3205733664"",""node/3878560519""]",5,node/3878560519,stop,available,"{""name"":""Govandi"",""public_transport"":""stop_position"",""ref"":""2"",""train"":""yes""}",True,requires_native_rail_membership_check,requires_native_rail_membership_check
