pattern_id,timetable_services,osm_route_relation_id,status,assignment_count,station_keys_json,candidate_route_node_positions_json,viable_route_node_positions_json,missing_station_keys_json,schedule_export_eligible
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11491270,boarding_nodes_absent_from_chain,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[],[],[],[],[],[],[],[],[216]]","[[],[],[],[],[],[],[],[],[]]","[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH""]",False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11491271,boarding_nodes_absent_from_chain,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[],[],[],[],[],[],[],[],[313]]","[[],[],[],[],[],[],[],[],[]]","[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH""]",False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11511059,boarding_nodes_absent_from_chain,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[],[],[],[],[],[],[],[],[]]","[[],[],[],[],[],[],[],[],[]]","[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]",False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11511060,boarding_nodes_absent_from_chain,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[],[],[],[],[],[],[],[],[]]","[[],[],[],[],[],[],[],[],[]]","[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]",False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11511942,boarding_order_conflict,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[216],[193],[169],[139],[124],[101],[73],[47],[1]]","[[],[],[],[],[],[],[],[],[]]",[],False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11511950,boarding_nodes_absent_from_chain,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[],[],[66],[131],[156],[197],[226],[251],[298]]","[[],[],[],[],[],[],[],[],[]]","[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ""]",False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11511951,unique_ordered_boarding_assignment,1,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[188],[214],[240],[303],[328],[369],[398],[423],[470]]","[[188],[214],[240],[303],[328],[369],[398],[423],[470]]",[],False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11512075,boarding_nodes_absent_from_chain,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[1],[],[],[],[],[],[],[],[]]","[[],[],[],[],[],[],[],[],[]]","[""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]",False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11514142,boarding_nodes_absent_from_chain,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[],[],[],[],[],[],[],[],[278]]","[[],[],[],[],[],[],[],[],[]]","[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH""]",False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11514143,boarding_nodes_absent_from_chain,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[],[],[],[],[],[],[],[],[278]]","[[],[],[],[],[],[],[],[],[]]","[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH""]",False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11514202,boarding_nodes_absent_from_chain,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[],[],[],[],[],[],[],[],[718]]","[[],[],[],[],[],[],[],[],[]]","[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH""]",False
b0124795c53ea0eb43ed9ce4f5c0f87a08a4b19d03b7c7e231248a3b5a4f2baa,34,11514203,boarding_nodes_absent_from_chain,0,"[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]","[[],[],[],[],[],[],[],[],[928]]","[[],[],[],[],[],[],[],[],[]]","[""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,8130328,boarding_order_conflict,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[371],[312],[293],[280],[271],[247],[217],[197],[154],[123],[109],[97],[74],[62],[44],[0]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]",[],False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,8414240,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[228],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,8418422,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,9622461,unique_ordered_boarding_assignment,1,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[264],[314],[342],[352],[363],[383],[414],[430],[476],[510],[523],[534],[555],[569],[587],[620]]","[[264],[314],[342],[352],[363],[383],[414],[430],[476],[510],[523],[534],[555],[569],[587],[620]]",[],False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,9623798,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[],[],[],[153],[123],[109],[97],[74],[62],[44],[0]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,9953729,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[257],[],[],[],[],[],[],[],[],[],[406]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,9953730,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[148],[],[],[],[],[],[],[],[],[],[0]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,11093105,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[],[],[],[192],[224],[237],[248],[269],[283],[301],[334]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,11094508,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,11094509,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,11491270,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[350],[],[],[],[],[],[],[],[476],[497],[528]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,11491271,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[171],[],[],[],[],[],[],[],[56],[36],[0]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,11511059,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",False
b2075f205334f4a657789f4d9a87b01f81215fdef360d3041d2074366d560e0a,32,11511060,boarding_nodes_absent_from_chain,0,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",False
