source,pattern_id,variant,station_keys_json,missing_station_keys_json,status,boarding_node_ids_json,length_geodesic_m,segment_traversals,direction_status_segment_counts_json,unresolved_direction_length_m,against_static_oneway_length_m,assignment_status
derived_geometry_witness,05e91588bca4edf87f007c0968df634fafd0206a6897c48707df144b78cb063f,geometry_only,"[""CR_HB_LABEL:mumbai csmt"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chembur""]",[],continuous_geometry_candidate_only,"[2166817451,2176850501,2178163625,619290482,7510862062,4264980597,619290284,7510862065,7818093995,7818099445,1367093210,6171366460,1367093081]",17955.771903681907,260,"{""against_explicit_oneway"":192,""explicit_oneway"":1,""missing_direction_unresolved"":63,""nonstatic_or_unknown_direction_unresolved"":4}",4868.182405182854,13011.3310383014,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,09d1be51dc2b65b61b53fb2419a4d250ef3c14eb265f9f405a34bc4aed307e9a,geometry_only,"[""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",[],continuous_geometry_candidate_only,"[1367093081,6171366460,1367093210,7818099445,7818093995,7510862065,619290284,4264980597,7510862062,619290482,2178163625,2176850501,2166817451]",17955.771903681907,260,"{""against_explicit_oneway"":1,""explicit_oneway"":192,""missing_direction_unresolved"":63,""nonstatic_or_unknown_direction_unresolved"":4}",4868.182405182854,76.25846019765403,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,0fc170e71b93b36996d82eadcbafdc00dd0d3e0618189736fc63341ec112a5cf,geometry_only,"[""CR_THB_CODE:TNA"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:TUH"",""CR_THB_CODE:SNPD"",""CR_THB_CODE:VSH""]",[],continuous_geometry_candidate_only,"[1647133382,13032197037,7818210885,7818144558,7818209607,7818118169,7818206407,1990668445,4822211016]",18521.683387944322,261,"{""missing_direction_unresolved"":255,""nonstatic_or_unknown_direction_unresolved"":6}",18521.683387944322,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,180c40af9af92646aa3fb71cbb6c98457a41dec550c8177c080cefb30dcdb2a3,geometry_only,"[""CR_THB_CODE:PNVL"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:BEPR"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:NEU"",""CR_HB_LABEL:juinagar"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",[],continuous_geometry_candidate_only,"[7510862052,7818098638,7818067424,7818064488,7818124496,7818030804,7818050099,7817978923,4822210969,4819972201,1366794765,3878560519,1367093081,6171366460,1367093210,7818099445,7818093995,7510862065,619290284,4264980597,7510862062,619290482,2178163625,2176850501,2166817451]",48912.71070494509,603,"{""against_explicit_oneway"":60,""explicit_oneway"":412,""missing_direction_unresolved"":106,""nonstatic_or_unknown_direction_unresolved"":25}",11218.505859237084,3492.1285091855543,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,1e882f814a854be1e1d8a82277a05c0403326965c891314153f605a1e0cae85b,geometry_only,"[""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:vashi"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:juinagar"",""CR_THB_CODE:NEU"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:BEPR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:PNVL""]",[],continuous_geometry_candidate_only,"[7510862066,7818093995,7818099445,1367093210,6171366460,1367093081,3878560519,1366794765,4819972201,4822210969,7817978923,7818050099,7818030804,7818124496,7818064488,7818067424,7818098638,7510862052]",39614.3849216774,465,"{""against_explicit_oneway"":335,""explicit_oneway"":59,""missing_direction_unresolved"":43,""nonstatic_or_unknown_direction_unresolved"":28}",6726.373047323121,29472.14182536638,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,2f7d94adc2a8901d0ea7f7789c7f85c1f890fa4ae9653876b7486c54f16a9d75,geometry_only,"[""CR_HB_LABEL:mumbai csmt"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:king's circle"",""CR_HB_LABEL:mahim jn"",""CR_HB_LABEL:bandra"",""CR_HB_LABEL:khar road"",""CR_HB_LABEL:santacruz"",""CR_HB_LABEL:vileparle"",""CR_HB_LABEL:andheri"",""CR_HB_LABEL:jogeshwari"",""CR_HB_LABEL:ramnagar"",""CR_HB_LABEL:goregaon"",""CR_EXTERNAL_CODE:BVI""]",[],continuous_geometry_candidate_only,"[2166817451,2176850501,2178163625,619290482,7510862062,4264980597,619290284,7510862065,2444154308,1365560232,1233481362,7510862789,7510862080,7510862078,1646774130,7817967702,7817991348,7817951292,3345986848]",33835.033622557996,377,"{""against_explicit_oneway"":78,""explicit_oneway"":4,""missing_direction_unresolved"":291,""nonstatic_or_unknown_direction_unresolved"":4}",28816.71470902091,4790.6228060479925,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,331fcd0f31f9108455185f1162e6e84ab6a08cf6ba771935beb41a99129ca44a,geometry_only,"[""CR_THB_CODE:PNVL"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:BEPR"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:NEU"",""CR_HB_LABEL:juinagar"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:king's circle"",""CR_HB_LABEL:mahim jn"",""CR_HB_LABEL:bandra"",""CR_HB_LABEL:khar road"",""CR_HB_LABEL:santacruz"",""CR_HB_LABEL:vileparle"",""CR_HB_LABEL:andheri"",""CR_HB_LABEL:jogeshwari"",""CR_HB_LABEL:ramnagar"",""CR_HB_LABEL:goregaon""]",[],continuous_geometry_candidate_only,"[7510862052,7818098638,7818067424,7818064488,7818124496,7818030804,7818050099,7817978923,4822210969,4819972201,1366794765,3878560519,1367093081,6171366460,1367093210,7818099445,7818093995,7510862066,2444154308,1365560232,1233481362,7510862789,7510862080,3347771408,7510862071,10879528557,7817991346,7817951294]",57053.02212094905,656,"{""against_explicit_oneway"":59,""explicit_oneway"":343,""missing_direction_unresolved"":223,""nonstatic_or_unknown_direction_unresolved"":31}",23730.437227340186,3415.8700489879,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,3b3f515d3b07360bd1f0e545a23fd08594d8505a8cb14c8291ba66844f307b96,geometry_only,"[""CR_HB_LABEL:goregaon"",""CR_HB_LABEL:ramnagar"",""CR_HB_LABEL:jogeshwari"",""CR_HB_LABEL:andheri"",""CR_HB_LABEL:vileparle"",""CR_HB_LABEL:santacruz"",""CR_HB_LABEL:khar road"",""CR_HB_LABEL:bandra"",""CR_HB_LABEL:mahim jn"",""CR_HB_LABEL:king's circle"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:vashi"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:juinagar"",""CR_THB_CODE:NEU"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:BEPR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:PNVL""]",[],continuous_geometry_candidate_only,"[7817951294,7817991346,10879528557,7510862071,3347771408,7510862080,7510862789,1233481362,1365560232,2444154308,7510862066,7818093995,7818099445,1367093210,6171366460,1367093081,3878560519,1366794765,4819972201,4822210969,7817978923,7818050099,7818030804,7818124496,7818064488,7818067424,7818098638,7510862052]",57053.02212094905,656,"{""against_explicit_oneway"":343,""explicit_oneway"":59,""missing_direction_unresolved"":223,""nonstatic_or_unknown_direction_unresolved"":31}",23730.437227340186,29906.714844620965,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,3f9f069f061e81ec9a9eefbce77d0de3283c79bbf368223ecfe71efea6f224c6,geometry_only,"[""CR_HB_LABEL:mumbai csmt"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:vashi""]",[],continuous_geometry_candidate_only,"[2166817451,2176850501,2178163625,619290482,7510862062,4264980597,619290284,7510862065,7818093995,7818099445,1367093210,6171366460,1367093081,3878560519,1366794765,4819972201]",29079.30904331615,348,"{""against_explicit_oneway"":280,""explicit_oneway"":1,""missing_direction_unresolved"":63,""nonstatic_or_unknown_direction_unresolved"":4}",4868.182405182854,24134.868177935638,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,3fc4dce60cc4188d461fcebca783e7aa5bd9ff0164ac84d7d3f0271768e37299,geometry_only,"[""CR_HB_LABEL:goregaon"",""CR_HB_LABEL:ramnagar"",""CR_HB_LABEL:jogeshwari"",""CR_HB_LABEL:andheri"",""CR_HB_LABEL:vileparle"",""CR_HB_LABEL:santacruz"",""CR_HB_LABEL:khar road"",""CR_HB_LABEL:bandra"",""CR_HB_LABEL:mahim jn"",""CR_HB_LABEL:king's circle"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",[],continuous_geometry_candidate_only,"[7817951294,7817991346,10879528557,7510862071,3347771408,7510862080,7510862789,1233481362,1365560232,2444154308,7510862065,619290284,4264980597,7510862062,619290482,2178163625,2176850501,2166817451]",26739.58700492569,329,"{""against_explicit_oneway"":4,""explicit_oneway"":78,""missing_direction_unresolved"":243,""nonstatic_or_unknown_direction_unresolved"":4}",21721.268091388603,227.69610748909122,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,470eb44d58502252177f712d35761f05b9388d67ef4f9e830f28f84748886729,geometry_only,"[""CR_THB_CODE:BEPR"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:NEU"",""CR_HB_LABEL:juinagar"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road""]",[],continuous_geometry_candidate_only,"[7818124497,7818030804,7818050099,7817978923,4822210969,4819972201,1366794765,3878560519,1367093081,6171366460,1367093210,7818099445,7818093995,7510862066]",29059.774052632616,344,"{""against_explicit_oneway"":60,""explicit_oneway"":268,""nonstatic_or_unknown_direction_unresolved"":16}",1010.3335012449799,3615.093651178987,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,518d2f4e6e938b4680d469903e652c951b6e892fb47cece8baf5c5430fc72920,geometry_only,"[""CR_HB_LABEL:mumbai csmt"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:vashi"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:juinagar"",""CR_THB_CODE:NEU"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:BEPR""]",[],continuous_geometry_candidate_only,"[2166817451,2176850501,2178163625,619290482,7510862062,4264980597,619290284,7510862065,7818093995,7818099445,1367093210,6171366460,1367093081,3878560519,1366794765,4819972201,4822210969,7817978923,7818050099,7818030804,7818124497]",38358.09983590031,482,"{""against_explicit_oneway"":345,""explicit_oneway"":61,""missing_direction_unresolved"":63,""nonstatic_or_unknown_direction_unresolved"":13}",5502.466313158943,29164.28141136473,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,60cc93038aa56f068d7bc5fa9ff953b4a5c2677bac6f738c4d5bb7fc5e3eb32e,geometry_only,"[""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:vashi"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:juinagar"",""CR_THB_CODE:NEU"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:BEPR""]",[],continuous_geometry_candidate_only,"[7510862066,7818093995,7818099445,1367093210,6171366460,1367093081,3878560519,1366794765,4819972201,4822210969,7817978923,7818050099,7818030804,7818124497]",29059.774052632616,344,"{""against_explicit_oneway"":268,""explicit_oneway"":60,""nonstatic_or_unknown_direction_unresolved"":16}",1010.3335012449799,24434.34690020865,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,69aef123fe3d6696824320e1f59b429fb1076e9f0907ab3f8cebab5fb5147d88,geometry_only,"[""CR_HB_LABEL:mumbai csmt"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:king's circle"",""CR_HB_LABEL:mahim jn"",""CR_HB_LABEL:bandra"",""CR_HB_LABEL:khar road"",""CR_HB_LABEL:santacruz"",""CR_HB_LABEL:vileparle"",""CR_HB_LABEL:andheri"",""CR_HB_LABEL:jogeshwari"",""CR_HB_LABEL:ramnagar"",""CR_HB_LABEL:goregaon""]",[],continuous_geometry_candidate_only,"[2166817451,2176850501,2178163625,619290482,7510862062,4264980597,619290284,7510862065,2444154308,1365560232,1233481362,7510862789,7510862080,3347771408,7510862071,10879528557,7817991346,7817951294]",26739.58700492569,329,"{""against_explicit_oneway"":78,""explicit_oneway"":4,""missing_direction_unresolved"":243,""nonstatic_or_unknown_direction_unresolved"":4}",21721.268091388603,4790.6228060479925,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,6a03f1a8ea6c9e88b5a4566aebc9983dcbd4c6ed20e35d3ed201b497de4cf473,geometry_only,"[""CR_HB_LABEL:mumbai csmt"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:vashi"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:juinagar"",""CR_THB_CODE:NEU"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:BEPR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:PNVL""]",[],continuous_geometry_candidate_only,"[2166817451,2176850501,2178163625,619290482,7510862062,4264980597,619290284,7510862065,7818093995,7818099445,1367093210,6171366460,1367093081,3878560519,1366794765,4819972201,4822210969,7817978923,7818050099,7818030804,7818124496,7818064488,7818067424,7818098638,7510862052]",48912.71070494509,603,"{""against_explicit_oneway"":412,""explicit_oneway"":60,""missing_direction_unresolved"":106,""nonstatic_or_unknown_direction_unresolved"":25}",11218.505859237084,34202.076336522456,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,7aac09e077c690522e057aceca70f7cbf818e83fd167d632bad3e6784d8bcecf,geometry_only,"[""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",[],continuous_geometry_candidate_only,"[1366794765,3878560519,1367093081,6171366460,1367093210,7818099445,7818093995,7510862065,619290284,4264980597,7510862062,619290482,2178163625,2176850501,2166817451]",21612.811831601735,298,"{""against_explicit_oneway"":1,""explicit_oneway"":230,""missing_direction_unresolved"":63,""nonstatic_or_unknown_direction_unresolved"":4}",4868.182405182854,76.25846019765403,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,7da58f2984287099cf14c6ae1ad9caac758f55f9dbcadfbe748ef5cf4801234b,geometry_only,"[""CR_THB_CODE:TNA"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:TUH"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:NEU""]",[],continuous_geometry_candidate_only,"[1647133382,13032197037,7818210885,7818144558,7818209607,7818118169,7818206409,7817978921,7818050100]",20077.48862554405,248,"{""against_explicit_oneway"":22,""missing_direction_unresolved"":222,""nonstatic_or_unknown_direction_unresolved"":4}",17928.97744006142,2148.51118548263,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,7db0f5604f3898e9b92daf5441487978eb1fd46f100ff32497113863bf39a9fd,geometry_only,"[""CR_HB_LABEL:vashi"",""CR_HB_LABEL:mankhurd"",""CR_HB_LABEL:govandi"",""CR_HB_LABEL:chembur"",""CR_HB_LABEL:tilaknagar"",""CR_HB_LABEL:kurla"",""CR_HB_LABEL:chunabhatti"",""CR_HB_LABEL:gtb nagar"",""CR_HB_LABEL:vadala road""]",[],continuous_geometry_candidate_only,"[4819972201,1366794765,3878560519,1367093081,6171366460,1367093210,7818099445,7818093995,7510862066]",19780.98326004845,210,"{""explicit_oneway"":203,""nonstatic_or_unknown_direction_unresolved"":7}",376.0495932688909,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,8611584876f6f25ff61673a701dda375f2e43fee59d148496f8e292434edd157,geometry_only,"[""CR_THB_CODE:PNVL"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:BEPR"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:NEU"",""CR_THB_CODE:JNJ"",""CR_THB_CODE:TUH"",""CR_THB_CODE:KPHN"",""CR_THB_CODE:GNSL"",""CR_THB_CODE:RABE"",""CR_THB_CODE:AIRL"",""CR_THB_CODE:DIGH"",""CR_THB_CODE:TNA""]",[],continuous_geometry_candidate_only,"[7510862052,7818098638,7818067424,7818064488,7818124496,7818030804,7818050100,7817978921,7818206409,7818118169,7818209607,7818144558,7818210885,13032197037,1647133382]",34415.78247705739,431,"{""against_explicit_oneway"":54,""explicit_oneway"":94,""missing_direction_unresolved"":265,""nonstatic_or_unknown_direction_unresolved"":18}",23811.864597616135,3237.4126129443,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,87814a3e6c0cf483af3c2c5339bf22aae798cb94cf59861e93fc8be347ca9380,geometry_only,"[""CR_HB_LABEL:bandra"",""CR_HB_LABEL:mahim jn"",""CR_HB_LABEL:king's circle"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:mumbai csmt""]",[],continuous_geometry_candidate_only,"[1233481375,1365560232,2444154308,7510862065,619290284,4264980597,7510862062,619290482,2178163625,2176850501,2166817451]",14455.216032879536,220,"{""against_explicit_oneway"":4,""explicit_oneway"":78,""missing_direction_unresolved"":134,""nonstatic_or_unknown_direction_unresolved"":4}",9436.897119342453,227.69610748909122,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,8e49110049efbd4f034fb543ff501ecf1771d11846660392f4e1fab0fcd01bfc,geometry_only,"[""CR_HB_LABEL:mumbai csmt"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:king's circle"",""CR_HB_LABEL:mahim jn"",""CR_HB_LABEL:bandra"",""CR_HB_LABEL:santacruz"",""CR_HB_LABEL:vileparle"",""CR_HB_LABEL:andheri"",""CR_HB_LABEL:jogeshwari"",""CR_HB_LABEL:ramnagar"",""CR_HB_LABEL:goregaon""]",[],continuous_geometry_candidate_only,"[2166817451,2176850501,2178163625,619290482,7510862062,4264980597,619290284,7510862065,2444154308,1365560232,1233481362,7510862080,3347771408,7510862071,10879528557,7817991346,7817951294]",26739.58700492569,329,"{""against_explicit_oneway"":78,""explicit_oneway"":4,""missing_direction_unresolved"":243,""nonstatic_or_unknown_direction_unresolved"":4}",21721.268091388603,4790.6228060479925,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,95c7ee34c07c62197bdd21432e45cf7687746f3ec151fb050ac9ab37faeaf04d,geometry_only,"[""CR_THB_CODE:PNVL"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:BEPR""]",[],continuous_geometry_candidate_only,"[7510862052,7818098638,7818067424,7818064488,7818124494]",10549.887519606384,120,"{""explicit_oneway"":69,""missing_direction_unresolved"":43,""nonstatic_or_unknown_direction_unresolved"":8}",5303.333055201131,0.0,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,9cced40646ed08c358f4c552192cb7c17550b88de847aa4811c7daa29fa7c503,geometry_only,"[""CR_THB_CODE:PNVL"",""CR_THB_CODE:KNDS"",""CR_THB_CODE:MANR"",""CR_THB_CODE:KHAG"",""CR_THB_CODE:BEPR"",""CR_THB_CODE:SWDV"",""CR_THB_CODE:NEU"",""CR_HB_LABEL:juinagar"",""CR_HB_LABEL:sanpada"",""CR_HB_LABEL:vashi""]",[],continuous_geometry_candidate_only,"[7510862052,7818098638,7818067424,7818064488,7818124496,7818030804,7818050099,7817978923,4822210969,4819972201]",19833.40166162895,255,"{""against_explicit_oneway"":59,""explicit_oneway"":132,""missing_direction_unresolved"":43,""nonstatic_or_unknown_direction_unresolved"":21}",6350.32345405423,3415.8700489879,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
derived_geometry_witness,a865828ade152db9dc5c62663edf912627faabf8aa034946763b00af994dca44,geometry_only,"[""CR_HB_LABEL:mumbai csmt"",""CR_HB_LABEL:masjid"",""CR_HB_LABEL:sandhurst road"",""CR_HB_LABEL:dockyard road"",""CR_HB_LABEL:reay road"",""CR_HB_LABEL:cotton green"",""CR_HB_LABEL:sewri"",""CR_HB_LABEL:vadala road"",""CR_HB_LABEL:king's circle"",""CR_HB_LABEL:mahim jn"",""CR_HB_LABEL:bandra""]",[],continuous_geometry_candidate_only,"[2166817451,2176850501,2178163625,619290482,7510862062,4264980597,619290284,7510862065,2444154308,1365560232,1233481375]",14455.216032879536,220,"{""against_explicit_oneway"":78,""explicit_oneway"":4,""missing_direction_unresolved"":134,""nonstatic_or_unknown_direction_unresolved"":4}",9436.897119342453,4790.6228060479925,not_an_operational_path_switch_signals_gauge_and_platform_allocation_unvalidated
