state_code,district_code,subdistrict_code,town_code,area_name,residence,household_size_band,households_count,all_size_households_count,all_size_normal_household_persons_count,published_mean_household_size_persons,universe,source,source_id,source_sha256,source_row,observation_year,status
27,518,99999,000000, Area not under any Sub-district,Total,7-10,235835,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,742,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Total,11-14,24077,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,742,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Total,15+,6054,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,742,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Rural,1,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,743,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Rural,2,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,743,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Rural,3,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,743,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Rural,4,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,743,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Rural,5,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,743,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Rural,6,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,743,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Rural,7-10,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,743,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Rural,11-14,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,743,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Rural,15+,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,743,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Urban,1,96133,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,744,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Urban,2,214873,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,744,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Urban,3,365500,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,744,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Urban,4,551993,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,744,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Urban,5,383648,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,744,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Urban,6,216058,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,744,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Urban,7-10,235835,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,744,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Urban,11-14,24077,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,744,2011,historical_control_not_current_demand
27,518,99999,000000, Area not under any Sub-district,Urban,15+,6054,2094171,9280616,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,744,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Total,1,37428,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,745,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Total,2,68610,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,745,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Total,3,106512,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,745,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Total,4,160719,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,745,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Total,5,117173,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,745,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Total,6,68850,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,745,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Total,7-10,84870,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,745,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Total,11-14,10520,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,745,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Total,15+,3677,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,745,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Rural,1,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,746,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Rural,2,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,746,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Rural,3,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,746,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Rural,4,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,746,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Rural,5,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,746,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Rural,6,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,746,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Rural,7-10,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,746,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Rural,11-14,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,746,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Rural,15+,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,746,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Urban,1,37428,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,747,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Urban,2,68610,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,747,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Urban,3,106512,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,747,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Urban,4,160719,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,747,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Urban,5,117173,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,747,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Urban,6,68850,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,747,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Urban,7-10,84870,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,747,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Urban,11-14,10520,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,747,2011,historical_control_not_current_demand
27,519,00000,000000,District - Mumbai,Urban,15+,3677,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,747,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Total,1,37428,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,748,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Total,2,68610,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,748,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Total,3,106512,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,748,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Total,4,160719,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,748,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Total,5,117173,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,748,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Total,6,68850,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,748,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Total,7-10,84870,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,748,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Total,11-14,10520,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,748,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Total,15+,3677,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,748,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Rural,1,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,749,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Rural,2,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,749,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Rural,3,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,749,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Rural,4,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,749,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Rural,5,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,749,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Rural,6,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,749,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Rural,7-10,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,749,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Rural,11-14,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,749,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Rural,15+,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,749,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Urban,1,37428,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,750,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Urban,2,68610,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,750,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Urban,3,106512,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,750,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Urban,4,160719,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,750,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Urban,5,117173,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,750,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Urban,6,68850,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,750,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Urban,7-10,84870,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,750,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Urban,11-14,10520,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,750,2011,historical_control_not_current_demand
27,519,99999,000000, Area not under any Sub-district,Urban,15+,3677,658359,2999198,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,750,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Total,1,33693,608026,2606674,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,751,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Total,2,70069,608026,2606674,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,751,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Total,3,99865,608026,2606674,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,751,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Total,4,164068,608026,2606674,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,751,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Total,5,112519,608026,2606674,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,751,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Total,6,62348,608026,2606674,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,751,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Total,7-10,58850,608026,2606674,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,751,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Total,11-14,5502,608026,2606674,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,751,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Total,15+,1112,608026,2606674,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,751,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Rural,1,24806,378766,1645266,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,752,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Rural,2,47601,378766,1645266,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,752,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Rural,3,54563,378766,1645266,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,752,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Rural,4,90170,378766,1645266,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,752,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Rural,5,72179,378766,1645266,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,752,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Rural,6,43109,378766,1645266,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,752,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Rural,7-10,41753,378766,1645266,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,752,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Rural,11-14,3882,378766,1645266,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,752,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Rural,15+,703,378766,1645266,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,752,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Urban,1,8887,229260,961408,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,753,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Urban,2,22468,229260,961408,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,753,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Urban,3,45302,229260,961408,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,753,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Urban,4,73898,229260,961408,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,753,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Urban,5,40340,229260,961408,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,753,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Urban,6,19239,229260,961408,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,753,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Urban,7-10,17097,229260,961408,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,753,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Urban,11-14,1620,229260,961408,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,753,2011,historical_control_not_current_demand
27,520,00000,000000,District - Raigarh,Urban,15+,409,229260,961408,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,753,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Total,1,1863,37917,158490,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,754,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Total,2,3953,37917,158490,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,754,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Total,3,6847,37917,158490,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,754,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Total,4,11508,37917,158490,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,754,2011,historical_control_not_current_demand
