region,observation_year,minimum_age_years,activity,residence,sex,activity_scope,denominator,value,unit,source,source_id,source_sha256,statement,pdf_page,status
Maharashtra,2024,6,Employment and related activities,urban,female,all_activities,per_person,82,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Employment and related activities,urban,person,all_activities,per_person,220,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Employment and related activities,rural+urban,male,all_activities,per_person,325,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Employment and related activities,rural+urban,female,all_activities,per_person,114,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Employment and related activities,rural+urban,person,all_activities,per_person,222,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Production of goods for own final use,rural,male,all_activities,per_person,9,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Production of goods for own final use,rural,female,all_activities,per_person,12,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Production of goods for own final use,rural,person,all_activities,per_person,11,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Production of goods for own final use,urban,male,all_activities,per_person,1,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Production of goods for own final use,urban,female,all_activities,per_person,6,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Production of goods for own final use,urban,person,all_activities,per_person,4,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Production of goods for own final use,rural+urban,male,all_activities,per_person,6,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Production of goods for own final use,rural+urban,female,all_activities,per_person,10,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Production of goods for own final use,rural+urban,person,all_activities,per_person,8,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid domestic services for household members,rural,male,all_activities,per_person,21,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid domestic services for household members,rural,female,all_activities,per_person,239,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid domestic services for household members,rural,person,all_activities,per_person,128,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid domestic services for household members,urban,male,all_activities,per_person,18,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid domestic services for household members,urban,female,all_activities,per_person,233,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid domestic services for household members,urban,person,all_activities,per_person,121,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid domestic services for household members,rural+urban,male,all_activities,per_person,20,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid domestic services for household members,rural+urban,female,all_activities,per_person,237,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid domestic services for household members,rural+urban,person,all_activities,per_person,125,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid caregiving services for household members,rural,male,all_activities,per_person,12,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid caregiving services for household members,rural,female,all_activities,per_person,38,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid caregiving services for household members,rural,person,all_activities,per_person,25,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid caregiving services for household members,urban,male,all_activities,per_person,10,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid caregiving services for household members,urban,female,all_activities,per_person,37,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid caregiving services for household members,urban,person,all_activities,per_person,23,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid caregiving services for household members,rural+urban,male,all_activities,per_person,11,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid caregiving services for household members,rural+urban,female,all_activities,per_person,38,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Unpaid caregiving services for household members,rural+urban,person,all_activities,per_person,24,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Unpaid volunteer, trainee and other unpaid work",rural,male,all_activities,per_person,1,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Unpaid volunteer, trainee and other unpaid work",rural,female,all_activities,per_person,1,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Unpaid volunteer, trainee and other unpaid work",rural,person,all_activities,per_person,1,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Unpaid volunteer, trainee and other unpaid work",urban,male,all_activities,per_person,1,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Unpaid volunteer, trainee and other unpaid work",urban,female,all_activities,per_person,1,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Unpaid volunteer, trainee and other unpaid work",urban,person,all_activities,per_person,1,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Unpaid volunteer, trainee and other unpaid work",rural+urban,male,all_activities,per_person,1,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Unpaid volunteer, trainee and other unpaid work",rural+urban,female,all_activities,per_person,1,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Unpaid volunteer, trainee and other unpaid work",rural+urban,person,all_activities,per_person,1,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Learning,rural,male,all_activities,per_person,81,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Learning,rural,female,all_activities,per_person,69,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Learning,rural,person,all_activities,per_person,75,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Learning,urban,male,all_activities,per_person,77,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Learning,urban,female,all_activities,per_person,74,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Learning,urban,person,all_activities,per_person,75,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Learning,rural+urban,male,all_activities,per_person,79,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Learning,rural+urban,female,all_activities,per_person,71,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Learning,rural+urban,person,all_activities,per_person,75,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Socializing and communication, community participation and religious practice",rural,male,all_activities,per_person,137,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Socializing and communication, community participation and religious practice",rural,female,all_activities,per_person,113,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Socializing and communication, community participation and religious practice",rural,person,all_activities,per_person,125,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Socializing and communication, community participation and religious practice",urban,male,all_activities,per_person,110,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Socializing and communication, community participation and religious practice",urban,female,all_activities,per_person,116,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Socializing and communication, community participation and religious practice",urban,person,all_activities,per_person,113,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Socializing and communication, community participation and religious practice",rural+urban,male,all_activities,per_person,125,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Socializing and communication, community participation and religious practice",rural+urban,female,all_activities,per_person,114,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Socializing and communication, community participation and religious practice",rural+urban,person,all_activities,per_person,120,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Culture, leisure, mass-media and sports practices",rural,male,all_activities,per_person,158,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Culture, leisure, mass-media and sports practices",rural,female,all_activities,per_person,124,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Culture, leisure, mass-media and sports practices",rural,person,all_activities,per_person,141,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Culture, leisure, mass-media and sports practices",urban,male,all_activities,per_person,179,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Culture, leisure, mass-media and sports practices",urban,female,all_activities,per_person,171,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Culture, leisure, mass-media and sports practices",urban,person,all_activities,per_person,175,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Culture, leisure, mass-media and sports practices",rural+urban,male,all_activities,per_person,167,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Culture, leisure, mass-media and sports practices",rural+urban,female,all_activities,per_person,143,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,"Culture, leisure, mass-media and sports practices",rural+urban,person,all_activities,per_person,156,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Self-care and maintenance,rural,male,all_activities,per_person,713,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Self-care and maintenance,rural,female,all_activities,per_person,707,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Self-care and maintenance,rural,person,all_activities,per_person,710,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Self-care and maintenance,urban,male,all_activities,per_person,698,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Self-care and maintenance,urban,female,all_activities,per_person,720,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Self-care and maintenance,urban,person,all_activities,per_person,709,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Self-care and maintenance,rural+urban,male,all_activities,per_person,707,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Self-care and maintenance,rural+urban,female,all_activities,per_person,712,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
Maharashtra,2024,6,Self-care and maintenance,rural+urban,person,all_activities,per_person,709,minutes_per_day,published_survey_estimate,tus_2024_report,a4380137658c886985c5312c199dc71a8e95c0b39d7b969396ca2f4c859788c9,7.1,141,state_benchmark_not_local_diary
