source,source_id,source_sha256,source_row_serial,depot_code,depot_name,zone_raw,status,route_ordinal,route_label_raw,mode,identity_crosswalk_status
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,6,402,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,7,403L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,8,405,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,9,407,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,10,408,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,11,409L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,12,412,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,13,484L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,14,487L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,15,495L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,16,512L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,17,513L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,18,514L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,19,617,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,20,C-61Exp,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,21,AS1,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,22,AS5,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,23,A13,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,24,AS461,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,27,MU,Mulund,Eastern Suburb Zone,current_operation_and_geocoding_unverified,25,AS700,bus,unresolved
