office_label,column_1_based,measure,office_level,category_code,printed_category_label,vehicles_count,aggregate_row,source_page,source,source_sha256
Nanded Region,4,registered_stock_20170331,region,13,13 Ambulances,379,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nanded Region,4,registered_stock_20170331,region,14,14 Arti. & Multi.Veh.,27,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nanded Region,4,registered_stock_20170331,region,15,15 Trucks & Lorries,22744,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nanded Region,4,registered_stock_20170331,region,16,16 Tankers,654,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nanded Region,4,registered_stock_20170331,region,17,17 Del. Van(4 Wh.),15450,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nanded Region,4,registered_stock_20170331,region,18,18 Del. Van(3 wh.),18695,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nanded Region,4,registered_stock_20170331,region,19,19 Tractors,24045,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nanded Region,4,registered_stock_20170331,region,20,20 Trailers,12077,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nanded Region,4,registered_stock_20170331,region,21,21 Others.,716,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nanded Region,4,registered_stock_20170331,region,total_all_vehicles,Total,904269,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,1,1 Motor Cycles,366809,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,2,2 Scooters,89261,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,3,3 Mopeds,77774,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,533844,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,4,4 Motor Cars,42745,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,5,5 Jeeps,5528,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,6,6 Station Wagons,363,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,44,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,1620,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,8,8 Autorickshaws,16252,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,9,9 Stage Carriages,555,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,10,10 Contract Carriages,407,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,11,11 School Buses,500,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,139,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,13,13 Ambulances,307,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,8,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,15,15 Trucks & Lorries,8500,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,16,16 Tankers,239,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),8400,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,18,18 Del. Van(3 wh.),4528,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,19,19 Tractors,14944,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,20,20 Trailers,9099,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,21,21 Others.,608,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amravati,5,registered_stock_20170331,office,total_all_vehicles,Total,648630,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,1,1 Motor Cycles,231755,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,2,2 Scooters,26622,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,3,3 Mopeds,36389,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,294766,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,4,4 Motor Cars,12784,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,5,5 Jeeps,6629,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,6,6 Station Wagons,186,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,158,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,1666,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,8,8 Autorickshaws,14579,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,9,9 Stage Carriages,442,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,10,10 Contract Carriages,99,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,11,11 School Buses,306,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,54,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,13,13 Ambulances,179,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,0,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,15,15 Trucks & Lorries,3238,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,16,16 Tankers,61,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),5970,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,18,18 Del. Van(3 wh.),5182,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,19,19 Tractors,21234,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,20,20 Trailers,11661,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,21,21 Others.,178,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Buldhana,6,registered_stock_20170331,office,total_all_vehicles,Total,379372,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,1,1 Motor Cycles,222383,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,2,2 Scooters,51685,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,3,3 Mopeds,56859,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,330927,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,4,4 Motor Cars,18059,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,5,5 Jeeps,6723,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,6,6 Station Wagons,41,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,74,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,1471,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,8,8 Autorickshaws,13489,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,9,9 Stage Carriages,395,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,10,10 Contract Carriages,442,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,11,11 School Buses,379,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,103,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,13,13 Ambulances,124,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,330,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,15,15 Trucks & Lorries,5186,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,16,16 Tankers,119,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),6541,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,18,18 Del. Van(3 wh.),3744,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,19,19 Tractors,10221,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,20,20 Trailers,6484,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,21,21 Others.,40,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Yavatmal,7,registered_stock_20170331,office,total_all_vehicles,Total,404892,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,1,1 Motor Cycles,194528,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,2,2 Scooters,80368,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,3,3 Mopeds,33107,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,308003,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,4,4 Motor Cars,22673,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,5,5 Jeeps,4404,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,6,6 Station Wagons,8,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,48,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,2002,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,8,8 Autorickshaws,13984,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,9,9 Stage Carriages,467,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,10,10 Contract Carriages,252,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,11,11 School Buses,216,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,45,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,13,13 Ambulances,168,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,6,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,15,15 Trucks & Lorries,5031,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,16,16 Tankers,155,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),6397,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,18,18 Del. Van(3 wh.),3103,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,19,19 Tractors,11645,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,20,20 Trailers,7410,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,21,21 Others.,474,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akola,8,registered_stock_20170331,office,total_all_vehicles,Total,386491,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,1,1 Motor Cycles,112818,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,2,2 Scooters,23170,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,3,3 Mopeds,17558,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,153546,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,4,4 Motor Cars,6230,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,5,5 Jeeps,3907,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,6,6 Station Wagons,2,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,4,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,520,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,8,8 Autorickshaws,7892,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,9,9 Stage Carriages,1,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,10,10 Contract Carriages,54,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,11,11 School Buses,80,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,3,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,13,13 Ambulances,68,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,4,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,15,15 Trucks & Lorries,1537,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,16,16 Tankers,41,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),3067,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,18,18 Del. Van(3 wh.),1459,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,19,19 Tractors,11092,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,20,20 Trailers,6703,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,21,21 Others.,95,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Washim,9,registered_stock_20170331,office,total_all_vehicles,Total,196305,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,1,1 Motor Cycles,1128293,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,2,2 Scooters,271106,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,3,3 Mopeds,221687,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,subtotal_two_wheelers,Total Two  wheelers,1621086,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,4,4 Motor Cars,102491,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,5,5 Jeeps,27191,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,6,6 Station Wagons,600,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,7a,7(A) Taxi meter fitted,328,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,7b,7(B) Taxi Tourist Cabs,7279,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,8,8 Autorickshaws,66196,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,9,9 Stage Carriages,1860,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,10,10 Contract Carriages,1254,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,11,11 School Buses,1481,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
