state_code,district_code,area_name,residence,age_years_or_band,persons_count,male_persons_count,female_persons_count,source,source_id,source_sha256,source_row,observation_year,status
27,518,District - Mumbai Suburban (22),Total,1,133226,69695,63531,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2276,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,1,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2276,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,1,133226,69695,63531,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2276,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,2,130287,67997,62290,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2277,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,2,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2277,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,2,130287,67997,62290,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2277,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,3,132999,68844,64155,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2278,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,3,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2278,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,3,132999,68844,64155,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2278,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,4,131193,68326,62867,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2279,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,4,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2279,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,4,131193,68326,62867,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2279,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,5,144441,76160,68281,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2280,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,5,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2280,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,5,144441,76160,68281,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2280,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,6,138367,72428,65939,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2281,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,6,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2281,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,6,138367,72428,65939,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2281,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,7,143486,75260,68226,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2282,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,7,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2282,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,7,143486,75260,68226,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2282,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,8,139144,73364,65780,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2283,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,8,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2283,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,8,139144,73364,65780,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2283,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,9,135683,71651,64032,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2284,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,9,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2284,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,9,135683,71651,64032,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2284,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,10,164488,87385,77103,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2285,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,10,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2285,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,10,164488,87385,77103,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2285,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,11,152413,80401,72012,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2286,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,11,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2286,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,11,152413,80401,72012,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2286,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,12,151003,80626,70377,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2287,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,12,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2287,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,12,151003,80626,70377,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2287,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,13,148619,78306,70313,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2288,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,13,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2288,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,13,148619,78306,70313,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2288,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,14,151212,80103,71109,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2289,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,14,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2289,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,14,151212,80103,71109,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2289,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,15,157487,84511,72976,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2290,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,15,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2290,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,15,157487,84511,72976,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2290,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,16,152345,82078,70267,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2291,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,16,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2291,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,16,152345,82078,70267,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2291,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,17,155340,85257,70083,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2292,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,17,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2292,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,17,155340,85257,70083,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2292,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,18,194893,111953,82940,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2293,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,18,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2293,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,18,194893,111953,82940,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2293,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,19,174766,98861,75905,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2294,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,19,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2294,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,19,174766,98861,75905,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2294,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,20,216255,123040,93215,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2295,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,20,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2295,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,20,216255,123040,93215,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2295,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,21,186185,105347,80838,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2296,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,21,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2296,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,21,186185,105347,80838,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2296,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,22,210310,120384,89926,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2297,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,22,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2297,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,22,210310,120384,89926,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2297,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,23,188475,104974,83501,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2298,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,23,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2298,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,23,188475,104974,83501,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2298,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,24,198202,110180,88022,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2299,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,24,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2299,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,24,198202,110180,88022,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2299,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,25,238185,131041,107144,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2300,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,25,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2300,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,25,238185,131041,107144,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2300,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,26,200136,110280,89856,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2301,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,26,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2301,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,26,200136,110280,89856,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2301,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,27,180985,99618,81367,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2302,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,27,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2302,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,27,180985,99618,81367,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2302,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,28,203028,112023,91005,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2303,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,28,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2303,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,28,203028,112023,91005,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2303,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,29,162836,88640,74196,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2304,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,29,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2304,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,29,162836,88640,74196,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2304,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,30,245179,133886,111293,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2305,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,30,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2305,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,30,245179,133886,111293,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2305,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,31,153479,84261,69218,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2306,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,31,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2306,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,31,153479,84261,69218,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2306,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,32,165099,90406,74693,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2307,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,32,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2307,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,32,165099,90406,74693,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2307,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,33,127100,68551,58549,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2308,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,33,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2308,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,33,127100,68551,58549,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2308,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,34,146190,78435,67755,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2309,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,34,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2309,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,34,146190,78435,67755,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2309,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,35,224506,121527,102979,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2310,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,35,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2310,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,35,224506,121527,102979,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2310,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,36,148457,79455,69002,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2311,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,36,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2311,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,36,148457,79455,69002,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2311,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,37,120843,63883,56960,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2312,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,37,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2312,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,37,120843,63883,56960,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2312,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,38,148682,77896,70786,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2313,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,38,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2313,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,38,148682,77896,70786,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2313,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,39,121979,65909,56070,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2314,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,39,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2314,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,39,121979,65909,56070,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2314,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,40,207218,111860,95358,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2315,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,40,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2315,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,40,207218,111860,95358,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2315,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,41,119276,64388,54888,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2316,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,41,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2316,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,41,119276,64388,54888,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2316,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,42,124958,67558,57400,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2317,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,42,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2317,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,42,124958,67558,57400,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2317,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,43,96711,50679,46032,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2318,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,43,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2318,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,43,96711,50679,46032,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2318,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,44,101622,53768,47854,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2319,2011,historical_control_not_current_demand
