source,source_id,source_sha256,source_pdf_page,reference_date_basis,publisher_citation_year,state_name,district_name_as_printed,district_number_within_report_state,boundary_year,status,reference_year,age_label,male_persons_count,female_persons_count
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,25-29,107362,92070
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,30-34,78612,74390
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,30-34,79237,74954
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,30-34,79861,75517
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,30-34,80485,76082
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,30-34,81110,76646
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,35-39,71133,71454
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,35-39,71698,71995
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,35-39,72262,72537
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,35-39,72827,73079
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,35-39,73392,73620
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,40-44,66878,65346
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,40-44,67410,65841
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,40-44,67941,66336
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,40-44,68472,66832
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,40-44,69003,67327
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,45-49,53108,53061
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,45-49,53530,53463
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,45-49,53952,53865
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,45-49,54374,54268
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,45-49,54796,54670
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,50-54,46145,43493
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,50-54,46511,43823
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,50-54,46878,44152
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,50-54,47244,44482
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,50-54,47611,44812
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,55-59,36349,39015
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,55-59,36638,39310
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,55-59,36926,39606
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,55-59,37215,39902
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,55-59,37504,40198
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,60-64,40300,42024
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,60-64,40620,42342
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,60-64,40940,42660
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,60-64,41260,42980
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,60-64,41580,43298
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,65-69,27117,29516
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,65-69,27332,29739
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,65-69,27548,29963
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,65-69,27763,30187
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,65-69,27978,30411
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,70-74,19290,21272
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,70-74,19443,21433
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,70-74,19596,21595
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,70-74,19750,21756
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,70-74,19903,21917
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,75-79,8727,11547
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,75-79,8796,11634
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,75-79,8865,11722
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,75-79,8934,11809
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,75-79,9004,11897
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2022,80+,12461,14551
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2023,80+,12560,14662
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2024,80+,12659,14772
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2025,80+,12758,14882
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2026,80+,12857,14992
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,All ages,1144453,1055813
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,All ages,1151871,1062412
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,All ages,1159272,1069027
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,All ages,1166690,1075625
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,All ages,1174091,1082223
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,0,21054,17441
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,0,21190,17550
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,0,21326,17660
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,0,21463,17769
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,0,21599,17878
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,1,20839,16781
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,1,20974,16886
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,1,21109,16991
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,1,21244,17096
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,1,21379,17200
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,2,20460,16250
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,2,20593,16352
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,2,20725,16454
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,2,20858,16555
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,2,20990,16657
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,3,19965,15848
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,3,20094,15947
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,3,20223,16046
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,3,20352,16145
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,3,20482,16244
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,4,19399,15572
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,4,19525,15669
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,4,19650,15767
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,4,19776,15864
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,4,19902,15961
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,5,18811,15420
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,5,18933,15516
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,5,19055,15613
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,5,19177,15709
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,5,19298,15806
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,6,18247,15390
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,6,18366,15487
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,6,18484,15583
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,6,18602,15679
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,6,18720,15775
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,7,17755,15481
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,7,17870,15578
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,7,17985,15675
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,7,18100,15772
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,7,18215,15868
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,8,17382,15690
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,8,17495,15788
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,8,17607,15886
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,8,17720,15985
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,8,17832,16083
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,9,17175,16015
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,9,17286,16116
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,9,17397,16216
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2030,9,17508,16316
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2031,9,17620,16416
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2027,10,16985,16404
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2028,10,17095,16507
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1074,01 March,2022,Maharashtra,Parbhani,17,2011,published_district_projection_not_observed_current_population,2029,10,17205,16609
