source,source_id,source_sha256,source_page,train_number,vehicle_marker_as_printed,calendar_marker_as_printed,formation_cars,climate_control_as_printed,excludes_saturday_by_marker,excludes_sunday_by_marker,excludes_nominated_holiday_by_marker,non_ac_substitution_days_when_running,exclusion_precedence,calendar_legend_source_id,calendar_legend_sha256,source_header_x_pdf_pt,effective_date_status,service_identity_status,operational_calendar_status
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,1,98009,"AC
",X,,AC,0,1,1,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,207.974229,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,1,98045,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,260.267918,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,1,98051,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,312.561607,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,1,98083,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,364.855296,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,1,98089,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,417.148986,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,1,98119,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,469.521229,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,1,98339,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,521.783281,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,2,98157,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,211.934216,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,2,98181,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,316.521595,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,2,98201,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,368.815284,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,2,98221,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,421.108973,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,2,98239,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,473.481216,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,2,98533,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,264.227905,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,2,98573,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,525.743268,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,3,98020,"AC
",X,,AC,0,1,1,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,313.041607,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,3,98052,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,365.335296,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,3,98058,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,417.628985,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,3,98092,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,470.001228,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,3,98096,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,522.26328,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,3,98506,"AC
",X,,AC,0,1,1,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,208.454228,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,3,98520,"AC
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,260.747917,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,4,98128,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,263.86792,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,4,98166,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,368.455299,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,4,98184,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,420.748988,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,4,98204,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,473.121231,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,4,98242,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,525.383283,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,4,98356,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,211.574231,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,4,98558,"AC 
",,,AC,0,0,0,Sunday;nominated_holiday,cancellation_precedes_rake_substitution,cr_public_harbour_ac_20260501,f8148949f167838c6c46933dbdf6a8913a9e64e45f844ec80411d6191d15fc4c,316.16161,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95003,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,186.815555,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95017,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,691.216052,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95113,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,301.391157,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95123,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,461.825597,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95129,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,576.509914,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95133,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,645.310668,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95231,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,484.775553,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95235,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,530.626351,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95305,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,232.666352,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95331,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,622.431646,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95335,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,714.144187,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95337,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,118.031149,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95703,15 C,X,15,not_stated_by_marker,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,140.959284,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95705,15 C,X,15,not_stated_by_marker,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,163.865599,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95709,15 C,X,15,not_stated_by_marker,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,209.787331,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95715,15 C,X,15,not_stated_by_marker,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,324.319293,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95717,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,415.991148,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95719,15 C,X,15,not_stated_by_marker,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,438.919283,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95721,15 C,X,15,not_stated_by_marker,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,507.747329,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95725,15 C,X,15,not_stated_by_marker,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,553.6036,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95739,15 C,X,15,not_stated_by_marker,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,599.45987,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95743,15 C,X,15,not_stated_by_marker,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,668.309737,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95801,15 C,XX,15,not_stated_by_marker,1,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,347.225607,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,95907,15 C,X,15,not_stated_by_marker,0,1,1,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,255.643601,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,96005,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,278.471136,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,96007,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,370.151151,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,1,96009,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,393.079287,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,2,95002,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,125.647704,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,2,95008,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,483.892831,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,2,95124,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,388.330981,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
published_service_marker,cr_public_main_15_car_20260815,15e93c4a214063a0e95275a91b43db78d8ff1beb316b109ffaffbcd1d48cd81c,2,95134,15 C,,15,not_stated_by_marker,0,0,0,,cancellation_precedes_rake_substitution,cr_public_abbreviations,61186b0db2c445c8b5e068efbcd2287b8df827934f97e3dd9245934e50772d9d,579.38014,retain_source_vintage_reconcile_later_amendments,supplement_overlay_not_additional_departure,holiday_dates_and_complete_calendar_not_expanded
