source,source_id,source_sha256,source_pdf_page,source_table,publisher_edition,area_name,geography_level,status,reference_date,age_label,age_partition,persons_thousands_count,male_thousands_count,female_thousands_count,unit_basis
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,6,single_year,1690,902,788,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,6,single_year,1578,839,739,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,6,single_year,1505,797,708,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,7,single_year,1713,916,797,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,7,single_year,1598,851,747,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,7,single_year,1525,809,716,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,8,single_year,1730,926,803,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,8,single_year,1622,866,757,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,8,single_year,1545,821,724,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,9,single_year,1740,933,806,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,9,single_year,1649,882,768,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,9,single_year,1564,833,731,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,10,single_year,1739,937,802,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,10,single_year,1679,899,779,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,10,single_year,1579,843,736,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,11,single_year,1743,943,801,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,11,single_year,1706,915,790,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,11,single_year,1594,853,741,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,12,single_year,1763,954,809,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,12,single_year,1729,929,800,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,12,single_year,1616,865,750,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,13,single_year,1798,970,828,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,13,single_year,1750,941,809,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,13,single_year,1644,881,762,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,14,single_year,1849,991,858,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,14,single_year,1767,951,816,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,14,single_year,1678,900,778,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,15,single_year,1905,1014,891,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,15,single_year,1774,957,817,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,15,single_year,1715,920,794,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,16,single_year,1951,1033,918,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,16,single_year,1783,965,818,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,16,single_year,1747,939,808,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,17,single_year,1989,1050,939,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,17,single_year,1808,978,829,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,17,single_year,1776,955,821,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,18,single_year,2018,1064,954,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,18,single_year,1848,996,852,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,18,single_year,1802,968,834,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,19,single_year,2040,1076,964,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,19,single_year,1904,1018,886,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,19,single_year,1825,980,846,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,20,single_year,2064,1088,976,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,20,single_year,1972,1044,927,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,20,single_year,1844,989,854,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,21,single_year,2093,1102,991,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,21,single_year,2028,1067,961,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,21,single_year,1864,1001,863,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,22,single_year,2119,1115,1004,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,22,single_year,2069,1085,984,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,22,single_year,1891,1014,877,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,23,single_year,2142,1128,1014,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,23,single_year,2092,1097,995,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,23,single_year,1926,1030,896,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2026-03-01,Total,total,35748,19030,16718,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2031-03-01,Total,total,33916,18111,15806,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
modelled,nhm_population_projection_2019,9a9031c9c75d609e03ab94ce0ac6115cb9d8a9ab82d1b18a47b78e90ae01331b,236,20,November 2019,Maharashtra,state,published_projection_or_smoothed_baseline_not_city_observation,2036-03-01,Total,total,32123,17184,14939,derived_by_reconciliation_to_table_18_thousands_not_printed_in_table_20_title
