observation_year,geography_level,ec_district_code,geography_name,table,dimension,category,measure,value_count,source,derivation,source_id,source_sha256,pdf_page,status
2013,historical_district,05,Akola,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,93577,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,05,Akola,2.9,establishment_type,combined,persons_engaged,219198,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,06,Washim,2.9,establishment_type,without_hired_worker,establishments,22974,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,06,Washim,2.9,establishment_type,with_at_least_one_hired_worker,establishments,9507,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,06,Washim,2.9,establishment_type,combined,establishments,32481,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,06,Washim,2.9,establishment_type,without_hired_worker,persons_engaged,26488,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,06,Washim,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,32913,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,06,Washim,2.9,establishment_type,combined,persons_engaged,59401,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,07,Amravati,2.9,establishment_type,without_hired_worker,establishments,109092,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,07,Amravati,2.9,establishment_type,with_at_least_one_hired_worker,establishments,27817,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,07,Amravati,2.9,establishment_type,combined,establishments,136909,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,07,Amravati,2.9,establishment_type,without_hired_worker,persons_engaged,125840,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,07,Amravati,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,110357,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,07,Amravati,2.9,establishment_type,combined,persons_engaged,236197,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,08,Wardha,2.9,establishment_type,without_hired_worker,establishments,49792,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,08,Wardha,2.9,establishment_type,with_at_least_one_hired_worker,establishments,17767,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,08,Wardha,2.9,establishment_type,combined,establishments,67559,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,08,Wardha,2.9,establishment_type,without_hired_worker,persons_engaged,58549,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,08,Wardha,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,72990,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,08,Wardha,2.9,establishment_type,combined,persons_engaged,131539,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,09,Nagpur,2.9,establishment_type,without_hired_worker,establishments,183518,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,09,Nagpur,2.9,establishment_type,with_at_least_one_hired_worker,establishments,75193,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,09,Nagpur,2.9,establishment_type,combined,establishments,258711,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,09,Nagpur,2.9,establishment_type,without_hired_worker,persons_engaged,216176,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,09,Nagpur,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,354408,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,09,Nagpur,2.9,establishment_type,combined,persons_engaged,570584,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,10,Bhandara,2.9,establishment_type,without_hired_worker,establishments,70894,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,10,Bhandara,2.9,establishment_type,with_at_least_one_hired_worker,establishments,15641,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,10,Bhandara,2.9,establishment_type,combined,establishments,86535,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,10,Bhandara,2.9,establishment_type,without_hired_worker,persons_engaged,92071,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,10,Bhandara,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,62216,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,10,Bhandara,2.9,establishment_type,combined,persons_engaged,154287,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,11,Gondiya,2.9,establishment_type,without_hired_worker,establishments,56334,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,11,Gondiya,2.9,establishment_type,with_at_least_one_hired_worker,establishments,13849,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,11,Gondiya,2.9,establishment_type,combined,establishments,70183,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,11,Gondiya,2.9,establishment_type,without_hired_worker,persons_engaged,73156,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,11,Gondiya,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,54853,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,11,Gondiya,2.9,establishment_type,combined,persons_engaged,128009,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,12,Gadchiroli,2.9,establishment_type,without_hired_worker,establishments,36729,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,12,Gadchiroli,2.9,establishment_type,with_at_least_one_hired_worker,establishments,11345,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,12,Gadchiroli,2.9,establishment_type,combined,establishments,48074,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,12,Gadchiroli,2.9,establishment_type,without_hired_worker,persons_engaged,41605,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,12,Gadchiroli,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,41251,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,12,Gadchiroli,2.9,establishment_type,combined,persons_engaged,82856,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,13,Chandrapur,2.9,establishment_type,without_hired_worker,establishments,79193,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,13,Chandrapur,2.9,establishment_type,with_at_least_one_hired_worker,establishments,23800,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,13,Chandrapur,2.9,establishment_type,combined,establishments,102993,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,13,Chandrapur,2.9,establishment_type,without_hired_worker,persons_engaged,91375,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,13,Chandrapur,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,100805,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,13,Chandrapur,2.9,establishment_type,combined,persons_engaged,192180,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,14,Yavatmal,2.9,establishment_type,without_hired_worker,establishments,47114,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,14,Yavatmal,2.9,establishment_type,with_at_least_one_hired_worker,establishments,21060,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,14,Yavatmal,2.9,establishment_type,combined,establishments,68174,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,14,Yavatmal,2.9,establishment_type,without_hired_worker,persons_engaged,53754,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,14,Yavatmal,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,86081,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,14,Yavatmal,2.9,establishment_type,combined,persons_engaged,139835,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,15,Nanded,2.9,establishment_type,without_hired_worker,establishments,63794,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,15,Nanded,2.9,establishment_type,with_at_least_one_hired_worker,establishments,30167,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,15,Nanded,2.9,establishment_type,combined,establishments,93961,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,15,Nanded,2.9,establishment_type,without_hired_worker,persons_engaged,73643,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,15,Nanded,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,112453,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,15,Nanded,2.9,establishment_type,combined,persons_engaged,186096,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,16,Hingoli,2.9,establishment_type,without_hired_worker,establishments,27030,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,16,Hingoli,2.9,establishment_type,with_at_least_one_hired_worker,establishments,8811,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,16,Hingoli,2.9,establishment_type,combined,establishments,35841,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,16,Hingoli,2.9,establishment_type,without_hired_worker,persons_engaged,31883,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,16,Hingoli,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,29472,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,16,Hingoli,2.9,establishment_type,combined,persons_engaged,61355,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,17,Parbhani,2.9,establishment_type,without_hired_worker,establishments,44803,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,17,Parbhani,2.9,establishment_type,with_at_least_one_hired_worker,establishments,15009,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,17,Parbhani,2.9,establishment_type,combined,establishments,59812,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,17,Parbhani,2.9,establishment_type,without_hired_worker,persons_engaged,50919,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,17,Parbhani,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,55444,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,17,Parbhani,2.9,establishment_type,combined,persons_engaged,106363,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,18,Jalna,2.9,establishment_type,without_hired_worker,establishments,79203,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,18,Jalna,2.9,establishment_type,with_at_least_one_hired_worker,establishments,18415,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,18,Jalna,2.9,establishment_type,combined,establishments,97618,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,18,Jalna,2.9,establishment_type,without_hired_worker,persons_engaged,93170,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,18,Jalna,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,64521,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,18,Jalna,2.9,establishment_type,combined,persons_engaged,157691,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,19,Aurangabad,2.9,establishment_type,without_hired_worker,establishments,103149,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,19,Aurangabad,2.9,establishment_type,with_at_least_one_hired_worker,establishments,40209,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,19,Aurangabad,2.9,establishment_type,combined,establishments,143358,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,19,Aurangabad,2.9,establishment_type,without_hired_worker,persons_engaged,122792,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,19,Aurangabad,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,181928,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,19,Aurangabad,2.9,establishment_type,combined,persons_engaged,304720,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,20,Nashik,2.9,establishment_type,without_hired_worker,establishments,142008,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,20,Nashik,2.9,establishment_type,with_at_least_one_hired_worker,establishments,72328,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,20,Nashik,2.9,establishment_type,combined,establishments,214336,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,20,Nashik,2.9,establishment_type,without_hired_worker,persons_engaged,177138,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,20,Nashik,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,409144,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,20,Nashik,2.9,establishment_type,combined,persons_engaged,586282,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,21,Thane,2.9,establishment_type,without_hired_worker,establishments,211543,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,21,Thane,2.9,establishment_type,with_at_least_one_hired_worker,establishments,227163,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,21,Thane,2.9,establishment_type,combined,establishments,438706,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,21,Thane,2.9,establishment_type,without_hired_worker,persons_engaged,267086,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,21,Thane,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,1177574,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,21,Thane,2.9,establishment_type,combined,persons_engaged,1444660,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,22,Mumbai Suburban,2.9,establishment_type,without_hired_worker,establishments,241596,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,22,Mumbai Suburban,2.9,establishment_type,with_at_least_one_hired_worker,establishments,223820,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,22,Mumbai Suburban,2.9,establishment_type,combined,establishments,465416,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,22,Mumbai Suburban,2.9,establishment_type,without_hired_worker,persons_engaged,307703,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,22,Mumbai Suburban,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,1363296,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,22,Mumbai Suburban,2.9,establishment_type,combined,persons_engaged,1670999,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,23,Mumbai,2.9,establishment_type,without_hired_worker,establishments,93138,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,23,Mumbai,2.9,establishment_type,with_at_least_one_hired_worker,establishments,168121,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,23,Mumbai,2.9,establishment_type,combined,establishments,261259,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,23,Mumbai,2.9,establishment_type,without_hired_worker,persons_engaged,119694,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,23,Mumbai,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,915788,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,23,Mumbai,2.9,establishment_type,combined,persons_engaged,1035482,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,24,Raigarh,2.9,establishment_type,without_hired_worker,establishments,63360,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,24,Raigarh,2.9,establishment_type,with_at_least_one_hired_worker,establishments,38312,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,24,Raigarh,2.9,establishment_type,combined,establishments,101672,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,24,Raigarh,2.9,establishment_type,without_hired_worker,persons_engaged,78019,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,24,Raigarh,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,186025,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,24,Raigarh,2.9,establishment_type,combined,persons_engaged,264044,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,25,Pune,2.9,establishment_type,without_hired_worker,establishments,326294,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
