geography_id,district_code,subdistrict_code,level,name,tier,rule,evidence,persons_count,households_count
27:517:04165:802787:0069:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0069,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),11242,2688
27:517:04165:802787:0070:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0070,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),17163,4237
27:517:04165:802787:0071:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0071,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),14515,3214
27:517:04165:802787:0072:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0072,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),11372,2682
27:517:04165:802787:0073:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0073,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),11674,2709
27:517:04165:802787:0074:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0074,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),10426,2544
27:517:04165:802787:0075:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0075,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),11775,2926
27:517:04165:802787:0076:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0076,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),11433,2806
27:517:04165:802787:0077:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0077,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),15569,3635
27:517:04165:802787:0078:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0078,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),10467,2496
27:517:04165:802787:0079:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0079,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),13334,3235
27:517:04165:802787:0080:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0080,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),12054,2899
27:517:04165:802787:0081:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0081,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),11988,2834
27:517:04165:802787:0082:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0082,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),12897,3047
27:517:04165:802787:0083:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0083,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),9639,2328
27:517:04165:802787:0084:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0084,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),9493,2295
27:517:04165:802787:0085:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0085,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),18690,4385
27:517:04165:802787:0086:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0086,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),14955,3603
27:517:04165:802787:0087:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0087,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),11126,2664
27:517:04165:802787:0088:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0088,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),12820,3183
27:517:04165:802787:0089:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0089,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),9784,2430
27:517:04165:802787:0090:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0090,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),10106,2530
27:517:04165:802787:0091:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0091,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),9654,2515
27:517:04165:802787:0092:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0092,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),23036,5831
27:517:04165:802787:0093:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0093,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),8439,2049
27:517:04165:802787:0094:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0094,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),23549,5803
27:517:04165:802787:0095:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0095,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),17708,4276
27:517:04165:802787:0096:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0096,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),24850,6164
27:517:04165:802787:0097:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0097,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),18996,4562
27:517:04165:802787:0098:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0098,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),15561,3485
27:517:04165:802787:0099:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0099,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),13859,2842
27:517:04165:802787:0100:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0100,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),15455,3227
27:517:04165:802787:0101:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0101,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),12890,2755
27:517:04165:802787:0102:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0102,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),100090,25504
27:517:04165:802787:0103:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0103,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),15878,3357
27:517:04165:802787:0104:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0104,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),14757,3109
27:517:04165:802787:0105:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0105,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),23250,5075
27:517:04165:802787:0106:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0106,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),17761,3821
27:517:04165:802787:0107:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0107,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),16461,3169
27:517:04165:802787:0108:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0108,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),17912,3476
27:517:04165:802787:0109:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0109,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),14140,2620
27:517:04165:802787:0110:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0110,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),17965,3389
27:517:04165:802787:0111:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0111,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),21589,4153
27:517:04165:802787:0112:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0112,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),22546,4297
27:517:04165:802787:0113:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0113,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),24847,4431
27:517:04165:802787:0114:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0114,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),25715,4982
27:517:04165:802787:0115:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0115,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),14137,2779
27:517:04165:802787:0116:000000,517,04165,WARD,Thane (M Corp.) WARD NO.-0116,core,wri_municipality,municipal_corporation 'Thane' (WRI layer 3),27030,6243
27:517:04165:802788:0001:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0001,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),13041,2994
27:517:04165:802788:0002:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0002,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),8638,2107
27:517:04165:802788:0003:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0003,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),11632,2660
27:517:04165:802788:0004:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0004,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),15213,3434
27:517:04165:802788:0005:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0005,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),11471,2730
27:517:04165:802788:0006:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0006,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),10158,2462
27:517:04165:802788:0007:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0007,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),21800,5126
27:517:04165:802788:0008:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0008,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7526,1716
27:517:04165:802788:0009:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0009,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),24138,6031
27:517:04165:802788:0010:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0010,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),11918,2817
27:517:04165:802788:0011:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0011,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),9844,2254
27:517:04165:802788:0012:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0012,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7423,1651
27:517:04165:802788:0013:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0013,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),9414,2184
27:517:04165:802788:0014:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0014,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),10834,2590
27:517:04165:802788:0015:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0015,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7590,1911
27:517:04165:802788:0016:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0016,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),23883,6103
27:517:04165:802788:0017:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0017,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),16010,4044
27:517:04165:802788:0018:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0018,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),11710,2721
27:517:04165:802788:0019:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0019,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),10803,2610
27:517:04165:802788:0020:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0020,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),19173,4824
27:517:04165:802788:0021:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0021,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),18997,4585
27:517:04165:802788:0022:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0022,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),9109,2258
27:517:04165:802788:0023:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0023,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),5343,1255
27:517:04165:802788:0024:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0024,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),14452,3362
27:517:04165:802788:0025:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0025,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),56577,14188
27:517:04165:802788:0026:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0026,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),15620,4026
27:517:04165:802788:0027:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0027,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),15105,3759
27:517:04165:802788:0028:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0028,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),17321,4466
27:517:04165:802788:0029:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0029,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),9102,2149
27:517:04165:802788:0030:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0030,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),8077,1879
27:517:04165:802788:0031:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0031,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7098,1638
27:517:04165:802788:0032:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0032,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),13333,3087
27:517:04165:802788:0033:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0033,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),13290,3130
27:517:04165:802788:0034:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0034,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),8583,1986
27:517:04165:802788:0035:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0035,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),10963,2808
27:517:04165:802788:0036:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0036,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),10525,2495
27:517:04165:802788:0037:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0037,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),15215,3857
27:517:04165:802788:0038:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0038,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),13042,3285
27:517:04165:802788:0039:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0039,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),13918,3430
27:517:04165:802788:0040:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0040,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),9603,2397
27:517:04165:802788:0041:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0041,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),11487,2545
27:517:04165:802788:0042:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0042,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),9927,2283
27:517:04165:802788:0043:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0043,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),3360,727
27:517:04165:802788:0044:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0044,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),13323,3320
27:517:04165:802788:0045:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0045,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),15228,3711
27:517:04165:802788:0046:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0046,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),9437,2426
27:517:04165:802788:0047:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0047,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),6154,1648
27:517:04165:802788:0048:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0048,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),6462,1604
27:517:04165:802788:0049:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0049,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),10872,2691
27:517:04165:802788:0050:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0050,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7920,2010
27:517:04165:802788:0051:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0051,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7147,1745
27:517:04165:802788:0052:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0052,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),6172,1616
27:517:04165:802788:0053:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0053,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),5561,1466
27:517:04165:802788:0054:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0054,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),6246,1581
27:517:04165:802788:0055:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0055,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),23757,6233
27:517:04165:802788:0056:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0056,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7174,1996
27:517:04165:802788:0057:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0057,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),14576,3096
27:517:04165:802788:0058:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0058,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),16467,3918
27:517:04165:802788:0059:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0059,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7859,1644
27:517:04165:802788:0060:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0060,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),3950,966
27:517:04165:802788:0061:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0061,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),12089,2894
27:517:04165:802788:0062:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0062,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),11579,2772
27:517:04165:802788:0063:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0063,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),17182,4286
27:517:04165:802788:0064:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0064,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),14333,3539
27:517:04165:802788:0065:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0065,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),26634,6700
27:517:04165:802788:0066:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0066,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),14318,3417
27:517:04165:802788:0067:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0067,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),15944,3880
27:517:04165:802788:0068:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0068,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7119,1711
27:517:04165:802788:0069:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0069,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),13773,3432
27:517:04165:802788:0070:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0070,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7639,1861
27:517:04165:802788:0071:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0071,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),9526,2235
27:517:04165:802788:0072:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0072,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),9816,2386
27:517:04165:802788:0073:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0073,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7708,1911
27:517:04165:802788:0074:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0074,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7834,1850
27:517:04165:802788:0075:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0075,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),10369,2492
27:517:04165:802788:0076:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0076,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7788,1931
27:517:04165:802788:0077:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0077,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),13648,3300
27:517:04165:802788:0078:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0078,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),22398,5538
27:517:04165:802788:0079:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0079,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),20815,5053
27:517:04165:802788:0080:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0080,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),9188,2344
27:517:04165:802788:0081:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0081,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),8670,2141
27:517:04165:802788:0082:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0082,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),6978,1752
27:517:04165:802788:0083:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0083,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),7834,1978
27:517:04165:802788:0084:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0084,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),10800,2585
27:517:04165:802788:0085:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0085,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),17106,4060
27:517:04165:802788:0086:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0086,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),13549,3364
27:517:04165:802788:0087:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0087,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),20734,5311
27:517:04165:802788:0088:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0088,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),19584,4922
27:517:04165:802788:0089:000000,517,04165,WARD,Navi Mumbai (M Corp.) WARD NO.-0089,core,wri_municipality,municipal_corporation 'Navi Mumbai' (WRI layer 3),15021,3746
27:517:04166:552462:0000:000000,517,04166,VILLAGE,Khadaki Kh.,core,wri_village_code,"F2011_ID 552462 'Khadaki Kh.', Bhiwandi (WRI layer 5)",765,126
27:517:04166:552463:0000:000000,517,04166,VILLAGE,Pimpalshet  Bhuishet,core,wri_village_code,"F2011_ID 552463 'Pimpalshet  Bhuishet', Bhiwandi (WRI layer 5)",747,142
27:517:04166:552464:0000:000000,517,04166,VILLAGE,Khadaki   Bk.,core,wri_village_code,"F2011_ID 552464 'Khadaki   Bk.', Bhiwandi (WRI layer 5)",961,215
27:517:04166:552465:0000:000000,517,04166,VILLAGE,Chimbipada,core,wri_village_code,"F2011_ID 552465 'Chimbipada', Bhiwandi (WRI layer 5)",1488,258
27:517:04166:552466:0000:000000,517,04166,VILLAGE,Kuhe,core,wri_village_code,"F2011_ID 552466 'Kuhe', Bhiwandi (WRI layer 5)",2104,446
27:517:04166:552467:0000:000000,517,04166,VILLAGE,Dhamane,core,wri_village_code,"F2011_ID 552467 'Dhamane', Bhiwandi (WRI layer 5)",831,175
27:517:04166:552468:0000:000000,517,04166,VILLAGE,Lakhivali,core,wri_village_code,"F2011_ID 552468 'Lakhivali', Bhiwandi (WRI layer 5)",2024,393
27:517:04166:552469:0000:000000,517,04166,VILLAGE,Palivali,core,wri_village_code,"F2011_ID 552469 'Palivali', Bhiwandi (WRI layer 5)",1978,415
27:517:04166:552470:0000:000000,517,04166,VILLAGE,Paygaon,core,wri_village_code,"F2011_ID 552470 'Paygaon', Bhiwandi (WRI layer 5)",2251,476
27:517:04166:552471:0000:000000,517,04166,VILLAGE,Paye,core,wri_village_code,"F2011_ID 552471 'Paye', Bhiwandi (WRI layer 5)",1919,403
27:517:04166:552472:0000:000000,517,04166,VILLAGE,Brahmangaon,core,wri_village_code,"F2011_ID 552472 'Brahmangaon', Bhiwandi (WRI layer 5)",1424,316
27:517:04166:552473:0000:000000,517,04166,VILLAGE,Khardi,external,external,"in the four districts, named by no MMR list",600,116
27:517:04166:552474:0000:000000,517,04166,VILLAGE,Firangpada,core,wri_village_code,"F2011_ID 552474 'Firangpada', Bhiwandi (WRI layer 5)",671,148
27:517:04166:552475:0000:000000,517,04166,VILLAGE,Gane,core,wri_village_code,"F2011_ID 552475 'Gane', Bhiwandi (WRI layer 5)",527,104
27:517:04166:552476:0000:000000,517,04166,VILLAGE,Tembhavali,core,wri_village_code,"F2011_ID 552476 'Tembhavali', Bhiwandi (WRI layer 5)",1667,321
27:517:04166:552477:0000:000000,517,04166,VILLAGE,Junandurkhi,core,wri_village_code,"F2011_ID 552477 'Junandurkhi', Bhiwandi (WRI layer 5)",1796,376
27:517:04166:552478:0000:000000,517,04166,VILLAGE,Shivajinagar,core,wri_village_code,"F2011_ID 552478 'Shivajinagar', Bhiwandi (WRI layer 5)",2690,536
27:517:04166:552479:0000:000000,517,04166,VILLAGE,Borpada,core,wri_village_code,"F2011_ID 552479 'Borpada', Bhiwandi (WRI layer 5)",1476,314
27:517:04166:552480:0000:000000,517,04166,VILLAGE,Dahyale,core,wri_village_code,"F2011_ID 552480 'Dahyale', Bhiwandi (WRI layer 5)",196,46
27:517:04166:552481:0000:000000,517,04166,VILLAGE,Vadghar,core,wri_village_code,"F2011_ID 552481 'Vadghar', Bhiwandi (WRI layer 5)",1380,286
27:517:04166:552482:0000:000000,517,04166,VILLAGE,Vadvali Tarf Dugad,core,wri_village_code,"F2011_ID 552482 'Vadvali Tarf Dugad', Bhiwandi (WRI layer 5)",1132,234
