location_id,purpose,district_code,attraction_layer,nres_volume_m3,total_volume_m3,attraction_weight,radius_m,source
osm_node_6796939980,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6796939980,shopping,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6796939981,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6796939981,shopping,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6796939982,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6796939982,shopping,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6797130006,social,519,total,536949,2063190,2.06319e+06,300,derived
osm_node_6799463287,work,518,nres,43030,917304,2.23202e-05,300,derived
osm_node_6799463287,shopping,518,total,43030,917304,917304,300,derived
osm_node_6799463288,work,518,nres,20151,1098376,1.57211e-05,300,derived
osm_node_6799463288,shopping,518,total,20151,1098376,1.09838e+06,300,derived
osm_node_6799463289,work,518,nres,20151,1098376,1.57211e-05,300,derived
osm_node_6799463289,shopping,518,total,20151,1098376,1.09838e+06,300,derived
osm_node_6799463687,work,518,nres,20151,1098376,1.57211e-05,300,derived
osm_node_6799463687,shopping,518,total,20151,1098376,1.09838e+06,300,derived
osm_node_6799465087,work,518,nres,20151,1098376,1.57211e-05,300,derived
osm_node_6799465087,shopping,518,total,20151,1098376,1.09838e+06,300,derived
osm_node_6799505985,work,518,nres,43030,917304,2.23202e-05,300,derived
osm_node_6799505985,shopping,518,total,43030,917304,917304,300,derived
osm_node_6799506085,work,518,nres,43030,917304,2.23202e-05,300,derived
osm_node_6799506085,shopping,518,total,43030,917304,917304,300,derived
osm_node_6799506185,work,518,nres,20151,1098376,1.57211e-05,300,derived
osm_node_6799506185,shopping,518,total,20151,1098376,1.09838e+06,300,derived
osm_node_6799612786,work,518,nres,20151,1098376,1.57211e-05,300,derived
osm_node_6799612786,shopping,518,total,20151,1098376,1.09838e+06,300,derived
osm_node_6799612787,work,518,nres,20151,1098376,1.57211e-05,300,derived
osm_node_6799612787,shopping,518,total,20151,1098376,1.09838e+06,300,derived
osm_node_6799612788,work,518,nres,20151,1098376,1.57211e-05,300,derived
osm_node_6799612788,shopping,518,total,20151,1098376,1.09838e+06,300,derived
osm_node_6799612789,work,518,nres,2244,1759936,1.46513e-05,300,derived
osm_node_6799612790,work,518,nres,2244,1759936,1.46513e-05,300,derived
osm_node_6799612790,shopping,518,total,2244,1759936,1.75994e+06,300,derived
osm_node_6799612791,work,518,nres,2244,1759936,1.46513e-05,300,derived
osm_node_6799612791,shopping,518,total,2244,1759936,1.75994e+06,300,derived
osm_node_6799612792,work,518,nres,2244,1759936,1.46513e-05,300,derived
osm_node_6799612792,shopping,518,total,2244,1759936,1.75994e+06,300,derived
osm_node_6799612793,work,518,nres,2244,1759936,1.46513e-05,300,derived
osm_node_6799612793,shopping,518,total,2244,1759936,1.75994e+06,300,derived
osm_node_6799614985,work,518,nres,20151,1098376,1.57211e-05,300,derived
osm_node_6799614985,shopping,518,total,20151,1098376,1.09838e+06,300,derived
osm_node_6799614986,work,518,nres,31205,1300678,2.11923e-05,300,derived
osm_node_6799614986,shopping,518,total,31205,1300678,1.30068e+06,300,derived
osm_node_6799614987,work,518,nres,31205,1300678,2.11923e-05,300,derived
osm_node_6799614987,shopping,518,total,31205,1300678,1.30068e+06,300,derived
osm_node_6799614988,work,518,nres,12955,1491287,1.62922e-05,300,derived
osm_node_6799614989,work,518,nres,2244,1759936,1.46513e-05,300,derived
osm_node_6799614989,shopping,518,total,2244,1759936,1.75994e+06,300,derived
osm_node_6799614990,work,518,nres,2244,1759936,1.46513e-05,300,derived
osm_node_6799614990,shopping,518,total,2244,1759936,1.75994e+06,300,derived
osm_node_6799615086,work,518,nres,31205,1300678,2.11923e-05,300,derived
osm_node_6799615086,shopping,518,total,31205,1300678,1.30068e+06,300,derived
osm_node_6799616185,work,518,nres,2244,1759936,1.46513e-05,300,derived
osm_node_6799616185,shopping,518,total,2244,1759936,1.75994e+06,300,derived
osm_node_6799616186,work,518,nres,2244,1759936,1.46513e-05,300,derived
osm_node_680015051,work,520,nres,0,6544,8.27453e-08,300,derived
osm_node_680015051,education,520,total,0,6544,6544,300,derived
osm_node_6801567216,work,518,nres,78387,1548968,3.96987e-05,300,derived
osm_node_6801567216,shopping,518,total,78387,1548968,1.54897e+06,300,derived
osm_node_6801866487,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6801866487,shopping,518,total,46967,705695,705695,300,derived
osm_node_6801919185,work,518,nres,43030,917304,2.23202e-05,300,derived
osm_node_6801919185,shopping,518,total,43030,917304,917304,300,derived
osm_node_6801919188,work,518,nres,31205,1300678,2.11923e-05,300,derived
osm_node_6801919188,education,518,total,31205,1300678,1.30068e+06,300,derived
osm_node_6801919191,work,518,nres,18677,1324204,1.69831e-05,300,derived
osm_node_6801919191,shopping,518,total,18677,1324204,1.3242e+06,300,derived
osm_node_6801919192,work,518,nres,2965,1818421,1.53649e-05,300,derived
osm_node_6801919193,work,518,nres,2965,1818421,1.53649e-05,300,derived
osm_node_6801919193,shopping,518,total,2965,1818421,1.81842e+06,300,derived
osm_node_6801919198,social,518,total,18677,1324204,1.3242e+06,300,derived
osm_node_6801919199,work,518,nres,18677,1324204,1.69831e-05,300,derived
osm_node_6801919199,shopping,518,total,18677,1324204,1.3242e+06,300,derived
osm_node_6801919200,work,518,nres,18677,1324204,1.69831e-05,300,derived
osm_node_6801919200,shopping,518,total,18677,1324204,1.3242e+06,300,derived
osm_node_6801919203,work,518,nres,33705,967510,1.94447e-05,300,derived
osm_node_6801919203,shopping,518,total,33705,967510,967510,300,derived
osm_node_6801919204,work,518,nres,33705,967510,1.94447e-05,300,derived
osm_node_6801919204,shopping,518,total,33705,967510,967510,300,derived
osm_node_6801919205,work,518,nres,33705,967510,1.94447e-05,300,derived
osm_node_6801919205,shopping,518,total,33705,967510,967510,300,derived
osm_node_6801919206,work,518,nres,33705,967510,1.94447e-05,300,derived
osm_node_6801919206,shopping,518,total,33705,967510,967510,300,derived
osm_node_6801919208,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6801919208,leisure,518,total,46967,678633,678633,300,derived
osm_node_6801919210,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6801919210,leisure,518,total,46967,678633,678633,300,derived
osm_node_6801919212,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6801919212,shopping,518,total,46967,678633,678633,300,derived
osm_node_6801919217,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6801919217,shopping,518,total,46967,678633,678633,300,derived
osm_node_6801919218,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6801919218,shopping,518,total,46967,678633,678633,300,derived
osm_node_6802017086,work,518,nres,62592,509888,2.59726e-05,300,derived
osm_node_6802017086,shopping,518,total,62592,509888,509888,300,derived
osm_node_6802017087,work,518,nres,62592,509888,2.59726e-05,300,derived
osm_node_6802017087,shopping,518,total,62592,509888,509888,300,derived
osm_node_6802053484,work,518,nres,133255,2245273,6.44304e-05,300,derived
osm_node_6802059739,work,518,nres,47174,1700703,2.99451e-05,300,derived
osm_node_6802082688,work,518,nres,79415,2041568,4.39398e-05,300,derived
osm_node_6802082688,leisure,518,total,79415,2041568,2.04157e+06,300,derived
osm_node_6802082689,work,518,nres,91377,1603540,4.46852e-05,300,derived
osm_node_6802082689,leisure,518,total,91377,1603540,1.60354e+06,300,derived
osm_node_6802082695,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6802082695,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6802082698,work,518,nres,17931,1975677,2.18535e-05,300,derived
osm_node_6802082698,shopping,518,total,17931,1975677,1.97568e+06,300,derived
osm_node_6802082700,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6802082700,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6802082701,leisure,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6802082703,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6802082703,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6802082704,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6802082704,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6802082705,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6802082705,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6802082706,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6802082707,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6802082707,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6802082708,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6802082708,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6802082709,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6802082709,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6802098679,work,518,nres,66416,2412110,4.2299e-05,300,derived
osm_node_6802098679,shopping,518,total,66416,2412110,2.41211e+06,300,derived
osm_node_6802098684,work,518,nres,154117,2416923,7.31005e-05,300,derived
osm_node_6802098684,shopping,518,total,154117,2416923,2.41692e+06,300,derived
osm_node_6802123189,work,518,nres,349129,1845342,0.000137004,300,derived
osm_node_6802123189,shopping,518,total,349129,1845342,1.84534e+06,300,derived
osm_node_6802123192,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6802123192,shopping,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6802123199,work,518,nres,308342,2138225,0.000125004,300,derived
osm_node_6802123199,shopping,518,total,308342,2138225,2.13822e+06,300,derived
osm_node_6802123201,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6802123201,shopping,518,total,46967,678633,678633,300,derived
osm_node_6802123202,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6802123202,shopping,518,total,46967,705695,705695,300,derived
osm_node_6802123203,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6802123203,shopping,518,total,46967,705695,705695,300,derived
osm_node_6804290507,work,518,nres,43030,917304,2.23202e-05,300,derived
osm_node_6804290510,work,518,nres,31205,1300678,2.11923e-05,300,derived
osm_node_6804290510,shopping,518,total,31205,1300678,1.30068e+06,300,derived
osm_node_6804290511,work,518,nres,18677,1324204,1.69831e-05,300,derived
osm_node_6804290516,work,518,nres,2965,1818421,1.53649e-05,300,derived
osm_node_6804290516,shopping,518,total,2965,1818421,1.81842e+06,300,derived
osm_node_6804290518,work,518,nres,2965,1818421,1.53649e-05,300,derived
osm_node_6804290518,shopping,518,total,2965,1818421,1.81842e+06,300,derived
osm_node_6804290519,work,518,nres,2965,1818421,1.53649e-05,300,derived
osm_node_6804290519,shopping,518,total,2965,1818421,1.81842e+06,300,derived
osm_node_6804290520,work,518,nres,2965,1818421,1.53649e-05,300,derived
osm_node_6804290520,shopping,518,total,2965,1818421,1.81842e+06,300,derived
osm_node_6804290521,work,518,nres,2965,1818421,1.53649e-05,300,derived
osm_node_6804290521,shopping,518,total,2965,1818421,1.81842e+06,300,derived
osm_node_6804290522,work,518,nres,2965,1818421,1.53649e-05,300,derived
osm_node_6804290522,shopping,518,total,2965,1818421,1.81842e+06,300,derived
osm_node_6804290525,work,518,nres,18677,1324204,1.69831e-05,300,derived
osm_node_6804290525,shopping,518,total,18677,1324204,1.3242e+06,300,derived
osm_node_6804290527,work,518,nres,18677,1324204,1.69831e-05,300,derived
osm_node_6804290527,shopping,518,total,18677,1324204,1.3242e+06,300,derived
osm_node_6804290534,work,518,nres,43030,917304,2.23202e-05,300,derived
osm_node_6804290534,shopping,518,total,43030,917304,917304,300,derived
osm_node_6804290537,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6804290537,leisure,518,total,46967,678633,678633,300,derived
osm_node_6804290538,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6804290538,shopping,518,total,46967,678633,678633,300,derived
osm_node_6804290539,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6804290539,shopping,518,total,46967,678633,678633,300,derived
osm_node_6804290540,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6804290540,shopping,518,total,46967,678633,678633,300,derived
osm_node_6804290542,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6804290542,leisure,518,total,46967,678633,678633,300,derived
osm_node_6804290543,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6804290544,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6804290544,shopping,518,total,46967,678633,678633,300,derived
osm_node_6804290545,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6804290545,shopping,518,total,46967,678633,678633,300,derived
osm_node_6804290548,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6804290548,shopping,518,total,46967,678633,678633,300,derived
osm_node_6805063787,work,517,nres,172464,1772265,7.44592e-05,300,derived
osm_node_6805063787,shopping,517,total,172464,1772265,1.77226e+06,300,derived
osm_node_6805069586,work,517,nres,182673,2344054,8.25607e-05,300,derived
osm_node_6805069587,work,518,nres,28361,1607269,2.26099e-05,300,derived
osm_node_6805069587,shopping,518,total,28361,1607269,1.60727e+06,300,derived
osm_node_6805069986,work,517,nres,182673,2344054,8.25607e-05,300,derived
osm_node_6805069986,shopping,517,total,182673,2344054,2.34405e+06,300,derived
osm_node_6805070185,work,518,nres,742185,1669842,0.000273497,300,derived
osm_node_6805070185,shopping,518,total,742185,1669842,1.66984e+06,300,derived
osm_node_6805070285,work,518,nres,26214,286144,1.14494e-05,300,derived
osm_node_6805070285,shopping,518,total,26214,286144,286144,300,derived
osm_node_6805177285,work,518,nres,17931,1975677,2.18535e-05,300,derived
osm_node_6805177285,leisure,518,total,17931,1975677,1.97568e+06,300,derived
osm_node_6805301587,work,518,nres,154117,2416923,7.31005e-05,300,derived
osm_node_6805301587,leisure,518,total,154117,2416923,2.41692e+06,300,derived
osm_node_6805304885,work,518,nres,154117,2416923,7.31005e-05,300,derived
osm_node_6805304885,leisure,518,total,154117,2416923,2.41692e+06,300,derived
osm_node_6805332890,work,518,nres,88266,2551811,5.1064e-05,300,derived
osm_node_6805332890,leisure,518,total,88266,2551811,2.55181e+06,300,derived
osm_node_6805333187,work,518,nres,103444,2261788,5.41035e-05,300,derived
osm_node_6805333187,shopping,518,total,103444,2261788,2.26179e+06,300,derived
osm_node_6805333286,work,518,nres,103444,2261788,5.41035e-05,300,derived
osm_node_6805333286,shopping,518,total,103444,2261788,2.26179e+06,300,derived
osm_node_6805333287,work,518,nres,88266,2551811,5.1064e-05,300,derived
osm_node_6805333287,leisure,518,total,88266,2551811,2.55181e+06,300,derived
osm_node_6805425985,work,518,nres,0,2531582,1.99429e-05,300,derived
osm_node_6805425985,shopping,518,total,0,2531582,2.53158e+06,300,derived
osm_node_6805446086,work,518,nres,66416,2412110,4.2299e-05,300,derived
osm_node_6805446086,shopping,518,total,66416,2412110,2.41211e+06,300,derived
osm_node_6805446090,work,518,nres,66416,2412110,4.2299e-05,300,derived
osm_node_6805446090,shopping,518,total,66416,2412110,2.41211e+06,300,derived
osm_node_6805447886,work,518,nres,66416,2412110,4.2299e-05,300,derived
osm_node_6805447886,shopping,518,total,66416,2412110,2.41211e+06,300,derived
osm_node_6805447887,work,518,nres,66416,2412110,4.2299e-05,300,derived
osm_node_6805447887,shopping,518,total,66416,2412110,2.41211e+06,300,derived
osm_node_6805447888,work,518,nres,66416,2412110,4.2299e-05,300,derived
osm_node_6805447888,shopping,518,total,66416,2412110,2.41211e+06,300,derived
osm_node_6805450186,work,518,nres,66416,2412110,4.2299e-05,300,derived
osm_node_6805450186,shopping,518,total,66416,2412110,2.41211e+06,300,derived
osm_node_6805465885,work,518,nres,66416,2412110,4.2299e-05,300,derived
osm_node_6805465885,shopping,518,total,66416,2412110,2.41211e+06,300,derived
osm_node_6805465887,work,518,nres,0,2531582,1.99429e-05,300,derived
osm_node_6805465887,shopping,518,total,0,2531582,2.53158e+06,300,derived
osm_node_6805465888,work,518,nres,0,2531582,1.99429e-05,300,derived
osm_node_6805465888,leisure,518,total,0,2531582,2.53158e+06,300,derived
osm_node_6805468987,work,518,nres,0,2531582,1.99429e-05,300,derived
osm_node_6805468987,leisure,518,total,0,2531582,2.53158e+06,300,derived
osm_node_6805473085,work,518,nres,0,2531582,1.99429e-05,300,derived
osm_node_6805473085,shopping,518,total,0,2531582,2.53158e+06,300,derived
osm_node_6805481386,work,518,nres,0,2531582,1.99429e-05,300,derived
osm_node_6805481386,shopping,518,total,0,2531582,2.53158e+06,300,derived
osm_node_6805481387,work,518,nres,0,2531582,1.99429e-05,300,derived
osm_node_6805481387,shopping,518,total,0,2531582,2.53158e+06,300,derived
osm_node_6805481485,work,518,nres,0,2531582,1.99429e-05,300,derived
osm_node_6805481485,shopping,518,total,0,2531582,2.53158e+06,300,derived
osm_node_6805868785,work,518,nres,1203838,2276945,0.000440217,300,derived
osm_node_6805962685,leisure,518,total,4369,2524617,2.52462e+06,300,derived
osm_node_6805962687,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6805962687,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6805962688,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6805962688,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6805962986,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6805962986,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6805962987,work,518,nres,17931,1975677,2.18535e-05,300,derived
osm_node_6805962987,shopping,518,total,17931,1975677,1.97568e+06,300,derived
osm_node_6805962988,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6805962988,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6805962989,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6805962989,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6805962990,work,518,nres,17931,1975677,2.18535e-05,300,derived
osm_node_6805962990,shopping,518,total,17931,1975677,1.97568e+06,300,derived
osm_node_6805962991,work,518,nres,17931,1975677,2.18535e-05,300,derived
osm_node_6805962991,shopping,518,total,17931,1975677,1.97568e+06,300,derived
osm_node_6805969185,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6805969285,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6805969285,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_6807272987,work,518,nres,43830,1533828,2.74576e-05,300,derived
osm_node_6807272987,shopping,518,total,43830,1533828,1.53383e+06,300,derived
osm_node_6807300786,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6807300786,shopping,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6807538186,work,518,nres,46774,1560380,2.86994e-05,300,derived
osm_node_6807538186,shopping,518,total,46774,1560380,1.56038e+06,300,derived
osm_node_6807538187,work,518,nres,22821,1438898,1.93402e-05,300,derived
osm_node_6807538187,shopping,518,total,22821,1438898,1.4389e+06,300,derived
osm_node_6807538287,work,518,nres,46774,1560380,2.86994e-05,300,derived
osm_node_6807538287,shopping,518,total,46774,1560380,1.56038e+06,300,derived
osm_node_6810831552,work,518,nres,103444,2261788,5.41035e-05,300,derived
osm_node_6810831552,leisure,518,total,103444,2261788,2.26179e+06,300,derived
osm_node_6810831553,work,518,nres,154117,2416923,7.31005e-05,300,derived
osm_node_6810831553,leisure,518,total,154117,2416923,2.41692e+06,300,derived
osm_node_6810831555,work,518,nres,308342,2138225,0.000125004,300,derived
osm_node_6810831555,leisure,518,total,308342,2138225,2.13822e+06,300,derived
osm_node_6810831563,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6810831563,leisure,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6810831565,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6810831565,leisure,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6810831567,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6810831567,leisure,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6810831568,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6810831568,leisure,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6810831570,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6810831570,leisure,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6810831571,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6810831571,leisure,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6810831572,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6810831572,leisure,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6810831573,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6810831573,leisure,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6810835996,work,518,nres,349129,1845342,0.000137004,300,derived
osm_node_6810835996,shopping,518,total,349129,1845342,1.84534e+06,300,derived
osm_node_6810835997,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6810835997,shopping,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6810835998,work,518,nres,312119,1900519,0.000124456,300,derived
osm_node_6810835998,shopping,518,total,312119,1900519,1.90052e+06,300,derived
osm_node_6813436346,work,517,nres,12298,19888,4.46699e-06,300,derived
osm_node_6813436346,education,517,total,12298,19888,19888,300,derived
osm_node_6813444178,work,517,nres,0,6000,4.74712e-08,300,derived
osm_node_6813444178,shopping,517,total,0,6000,6000,300,derived
osm_node_6813459386,work,517,nres,0,12535,9.91753e-08,300,derived
osm_node_6813459386,shopping,517,total,0,12535,12535,300,derived
osm_node_6813467113,leisure,518,total,0,193445,193445,300,derived
osm_node_6813479053,work,518,nres,66125,2111881,3.98318e-05,300,derived
osm_node_6813479053,education,518,total,66125,2111881,2.11188e+06,300,derived
osm_node_6813483411,work,519,nres,589587,2169466,0.000234909,300,derived
osm_node_6813483411,leisure,519,total,589587,2169466,2.16947e+06,300,derived
osm_node_6813548289,work,520,nres,0,1430635,1.80896e-05,300,derived
osm_node_6813548289,leisure,520,total,0,1430635,1.43064e+06,300,derived
osm_node_6813994833,work,517,nres,193978,2676854,8.91555e-05,300,derived
osm_node_6813994833,shopping,517,total,193978,2676854,2.67685e+06,300,derived
osm_node_6813994910,work,517,nres,193978,2676854,8.91555e-05,300,derived
osm_node_6813994910,shopping,517,total,193978,2676854,2.67685e+06,300,derived
osm_node_6813994911,work,517,nres,193978,2907304,9.09788e-05,300,derived
osm_node_6813994911,shopping,517,total,193978,2907304,2.9073e+06,300,derived
osm_node_6813997793,work,517,nres,193978,2907304,9.09788e-05,300,derived
osm_node_6813997793,shopping,517,total,193978,2907304,2.9073e+06,300,derived
osm_node_6813997795,work,517,nres,193978,2907304,9.09788e-05,300,derived
osm_node_6813997795,leisure,517,total,193978,2907304,2.9073e+06,300,derived
osm_node_6813997796,work,517,nres,193978,2676854,8.91555e-05,300,derived
osm_node_6813997796,shopping,517,total,193978,2676854,2.67685e+06,300,derived
osm_node_6816067581,work,519,nres,815,2753071,1.3928e-05,300,derived
osm_node_6816067581,leisure,519,total,815,2753071,2.75307e+06,300,derived
osm_node_6821555618,work,518,nres,8123,1970037,1.83686e-05,300,derived
osm_node_6821555618,shopping,518,total,8123,1970037,1.97004e+06,300,derived
osm_node_6821609585,work,517,nres,193978,2170258,8.51473e-05,300,derived
osm_node_6821609585,education,517,total,193978,2170258,2.17026e+06,300,derived
osm_node_6822142594,social,517,total,0,1526952,1.52695e+06,300,derived
osm_node_6824541052,leisure,518,total,0,1318543,1.31854e+06,300,derived
osm_node_6824541053,leisure,518,total,0,1418201,1.4182e+06,300,derived
osm_node_6824541054,social,518,total,0,1318543,1.31854e+06,300,derived
osm_node_6824541055,leisure,518,total,0,1318543,1.31854e+06,300,derived
osm_node_6832066623,leisure,517,total,0,504,504,300,derived
osm_node_6832109365,leisure,517,total,0,0,0,300,derived
osm_node_683777920,work,519,nres,2064192,2970646,0.000799558,300,derived
osm_node_683777920,leisure,519,total,2064192,2970646,2.97065e+06,300,derived
osm_node_683779184,work,519,nres,1011900,1658349,0.000392956,300,derived
osm_node_683779184,leisure,519,total,1011900,1658349,1.65835e+06,300,derived
osm_node_6864522786,work,518,nres,8955,2009471,1.89711e-05,300,derived
osm_node_6865999186,work,518,nres,45095,1817716,3.01377e-05,300,derived
osm_node_6865999186,leisure,518,total,45095,1817716,1.81772e+06,300,derived
osm_node_6865999385,work,518,nres,435819,1958041,0.000168301,300,derived
osm_node_6865999385,leisure,518,total,435819,1958041,1.95804e+06,300,derived
osm_node_6872592064,leisure,517,total,0,258069,258069,300,derived
osm_node_6881057802,leisure,518,total,17719,1087904,1.0879e+06,300,derived
osm_node_6881057808,work,518,nres,149257,2000953,6.81189e-05,300,derived
osm_node_6888342808,social,520,total,0,733058,733058,300,derived
osm_node_6888360878,work,520,nres,0,424091,5.3624e-06,300,derived
osm_node_6901880185,work,520,nres,0,742091,9.38333e-06,300,derived
osm_node_6904343508,work,520,nres,0,1573630,1.98977e-05,300,derived
osm_node_6904343508,shopping,520,total,0,1573630,1.57363e+06,300,derived
osm_node_6904343509,work,520,nres,0,742091,9.38333e-06,300,derived
osm_node_6904343509,education,520,total,0,742091,742091,300,derived
osm_node_6905613944,leisure,520,total,0,14337,14337,300,derived
osm_node_6908315507,work,518,nres,210209,2683354,9.48752e-05,300,derived
osm_node_6908315507,leisure,518,total,210209,2683354,2.68335e+06,300,derived
osm_node_6914500885,work,518,nres,17931,1975677,2.18535e-05,300,derived
osm_node_6914500885,shopping,518,total,17931,1975677,1.97568e+06,300,derived
osm_node_6914500886,leisure,518,total,17931,1975677,1.97568e+06,300,derived
osm_node_6914500985,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6914501085,work,518,nres,36474,1374585,2.36228e-05,300,derived
osm_node_6914501085,shopping,518,total,36474,1374585,1.37458e+06,300,derived
osm_node_691519675,work,519,nres,60925,874142,2.74894e-05,300,derived
osm_node_691519675,leisure,519,total,60925,874142,874142,300,derived
osm_node_6917411981,leisure,520,total,0,14264,14264,300,derived
osm_node_6918797129,work,517,nres,77622,1240291,3.70144e-05,300,derived
osm_node_6918797129,education,517,total,77622,1240291,1.24029e+06,300,derived
osm_node_6924228285,work,518,nres,62592,509888,2.59726e-05,300,derived
osm_node_6924228285,shopping,518,total,62592,509888,509888,300,derived
osm_node_6924228286,work,518,nres,62592,509888,2.59726e-05,300,derived
osm_node_6924228286,shopping,518,total,62592,509888,509888,300,derived
osm_node_6924228385,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924228385,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924253085,work,518,nres,46967,678633,2.1821e-05,300,derived
osm_node_6924253085,shopping,518,total,46967,678633,678633,300,derived
osm_node_6924253185,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924253185,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924253186,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924253186,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924253285,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924253285,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924253385,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924253385,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924253585,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924253585,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924346886,work,518,nres,43030,917304,2.23202e-05,300,derived
osm_node_6924346886,education,518,total,43030,917304,917304,300,derived
osm_node_6924349885,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924349885,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924349886,work,518,nres,43030,917304,2.23202e-05,300,derived
