location_id,purpose,geography_id,x_m,y_m,source
osm_node_3205970567,social,27:518:99999:802794:1978:000000,278132.1049470299,2113793.630018908,OSM_point_location_not_capacity
osm_node_3205970865,social,27:518:99999:802794:2385:000000,282414.8348207964,2119697.576484059,OSM_point_location_not_capacity
osm_node_3206010302,work,27:518:99999:802794:2080:000000,281418.2262012224,2109573.254188175,OSM_point_location_not_capacity
osm_node_3206016513,leisure,27:518:99999:802794:2079:000000,279912.7290853794,2108930.161877848,OSM_point_location_not_capacity
osm_node_3206016627,work,27:518:99999:802794:2080:000000,282039.79467234353,2109057.5892151603,OSM_point_location_not_capacity
osm_node_3206016627,shopping,27:518:99999:802794:2080:000000,282039.79467234353,2109057.5892151603,OSM_point_location_not_capacity
osm_node_3206016816,work,27:518:99999:802794:2080:000000,281994.9161984593,2109076.4880522713,OSM_point_location_not_capacity
osm_node_3206016816,shopping,27:518:99999:802794:2080:000000,281994.9161984593,2109076.4880522713,OSM_point_location_not_capacity
osm_node_3206017477,social,27:518:99999:802794:2080:000000,281185.4700180872,2109748.1751097552,OSM_point_location_not_capacity
osm_node_3206022712,work,27:518:99999:802794:2080:000000,281985.2536640813,2109108.744614291,OSM_point_location_not_capacity
osm_node_3206022712,shopping,27:518:99999:802794:2080:000000,281985.2536640813,2109108.744614291,OSM_point_location_not_capacity
osm_node_3206026956,work,27:518:99999:802794:2179:000000,277978.7853893201,2108601.115881823,OSM_point_location_not_capacity
osm_node_3206026956,shopping,27:518:99999:802794:2179:000000,277978.7853893201,2108601.115881823,OSM_point_location_not_capacity
osm_node_3206031010,work,,369814.06853605766,2054274.1063411017,OSM_point_location_not_capacity
osm_node_3206031010,leisure,,369814.06853605766,2054274.1063411017,OSM_point_location_not_capacity
osm_node_3206031134,social,27:518:99999:802794:2080:000000,281212.78972849797,2109835.1995610343,OSM_point_location_not_capacity
osm_node_3206031159,social,27:518:99999:802794:2080:000000,282089.5597825777,2108996.92409772,OSM_point_location_not_capacity
osm_node_3206033563,work,27:518:99999:802794:2179:000000,278003.3146885752,2108635.9535312466,OSM_point_location_not_capacity
osm_node_3206043329,social,27:518:99999:802794:2179:000000,277865.74048285035,2108755.9174643042,OSM_point_location_not_capacity
osm_node_3206045671,social,27:518:99999:802794:2080:000000,281241.3146947888,2110022.080904297,OSM_point_location_not_capacity
osm_node_3206047095,work,27:518:99999:802794:2080:000000,281613.9052165431,2109479.048744505,OSM_point_location_not_capacity
osm_node_3206047095,leisure,27:518:99999:802794:2080:000000,281613.9052165431,2109479.048744505,OSM_point_location_not_capacity
osm_node_3206047096,work,27:518:99999:802794:2080:000000,280810.6798801819,2109179.660000768,OSM_point_location_not_capacity
osm_node_3206047096,leisure,27:518:99999:802794:2080:000000,280810.6798801819,2109179.660000768,OSM_point_location_not_capacity
osm_node_3206048676,social,27:518:99999:802794:2080:000000,281318.6872012152,2109859.2326027593,OSM_point_location_not_capacity
osm_node_3206255569,work,27:518:99999:802794:2080:000000,282118.1464702049,2109306.561702538,OSM_point_location_not_capacity
osm_node_3206255569,leisure,27:518:99999:802794:2080:000000,282118.1464702049,2109306.561702538,OSM_point_location_not_capacity
osm_node_3207209196,work,27:518:99999:802794:1562:000000,272376.563334267,2123163.6840375885,OSM_point_location_not_capacity
osm_node_3207209196,shopping,27:518:99999:802794:1562:000000,272376.563334267,2123163.6840375885,OSM_point_location_not_capacity
osm_node_3207212808,work,27:518:99999:802794:2385:000000,282064.49400738475,2118784.3205307284,OSM_point_location_not_capacity
osm_node_3207212808,education,27:518:99999:802794:2385:000000,282064.49400738475,2118784.3205307284,OSM_point_location_not_capacity
osm_node_3207242994,work,27:518:99999:802794:1562:000000,272574.3467540805,2123102.375100277,OSM_point_location_not_capacity
osm_node_3207242994,shopping,27:518:99999:802794:1562:000000,272574.3467540805,2123102.375100277,OSM_point_location_not_capacity
osm_node_3207595734,social,27:518:99999:802794:1145:000000,273191.3879335569,2109009.8338014125,OSM_point_location_not_capacity
osm_node_3207619796,work,27:518:99999:802794:1145:000000,273028.83679255703,2108925.963362805,OSM_point_location_not_capacity
osm_node_3207619796,shopping,27:518:99999:802794:1145:000000,273028.83679255703,2108925.963362805,OSM_point_location_not_capacity
osm_node_3207619821,work,27:518:99999:802794:1145:000000,273245.5397878189,2108956.9714702764,OSM_point_location_not_capacity
osm_node_3207619821,shopping,27:518:99999:802794:1145:000000,273245.5397878189,2108956.9714702764,OSM_point_location_not_capacity
osm_node_3207619832,work,27:518:99999:802794:1145:000000,273046.98977914045,2108886.7087017978,OSM_point_location_not_capacity
osm_node_3207619832,shopping,27:518:99999:802794:1145:000000,273046.98977914045,2108886.7087017978,OSM_point_location_not_capacity
osm_node_3207654838,work,27:518:99999:802794:1145:000000,273201.20669377886,2108384.015624436,OSM_point_location_not_capacity
osm_node_3207654838,leisure,27:518:99999:802794:1145:000000,273201.20669377886,2108384.015624436,OSM_point_location_not_capacity
osm_node_3207680706,work,27:518:99999:802794:1145:000000,273139.56109961215,2109089.9288135744,OSM_point_location_not_capacity
osm_node_3207680706,shopping,27:518:99999:802794:1145:000000,273139.56109961215,2109089.9288135744,OSM_point_location_not_capacity
osm_node_3207680755,work,27:518:99999:802794:1145:000000,273007.06126881565,2108901.815809752,OSM_point_location_not_capacity
osm_node_3207680755,shopping,27:518:99999:802794:1145:000000,273007.06126881565,2108901.815809752,OSM_point_location_not_capacity
osm_node_3207680757,work,27:518:99999:802794:1145:000000,273081.5538030048,2108988.4628604143,OSM_point_location_not_capacity
osm_node_3207680757,shopping,27:518:99999:802794:1145:000000,273081.5538030048,2108988.4628604143,OSM_point_location_not_capacity
osm_node_3207684380,social,27:518:99999:802794:1145:000000,273259.78976362763,2108876.807025487,OSM_point_location_not_capacity
osm_node_3207684381,work,27:518:99999:802794:1145:000000,272987.0808707195,2108884.0905291154,OSM_point_location_not_capacity
osm_node_3207684381,shopping,27:518:99999:802794:1145:000000,272987.0808707195,2108884.0905291154,OSM_point_location_not_capacity
osm_node_3207684382,work,27:518:99999:802794:1145:000000,273161.2863138196,2108950.7100295867,OSM_point_location_not_capacity
osm_node_3207684382,shopping,27:518:99999:802794:1145:000000,273161.2863138196,2108950.7100295867,OSM_point_location_not_capacity
osm_node_3208149026,work,,290952.16327553487,2103868.965809379,OSM_point_location_not_capacity
osm_node_3208525045,work,27:518:99999:802794:1352:000000,271152.3545028074,2117143.5515270242,OSM_point_location_not_capacity
osm_node_3209174424,work,27:518:99999:802794:1353:000000,269958.753769906,2117251.844384447,OSM_point_location_not_capacity
osm_node_3209174424,shopping,27:518:99999:802794:1353:000000,269958.753769906,2117251.844384447,OSM_point_location_not_capacity
osm_node_3209174425,work,27:518:99999:802794:1353:000000,269999.0530616063,2117216.7145165624,OSM_point_location_not_capacity
osm_node_3209174425,shopping,27:518:99999:802794:1353:000000,269999.0530616063,2117216.7145165624,OSM_point_location_not_capacity
osm_node_3209174427,work,27:518:99999:802794:1353:000000,269978.4581416892,2117252.9375622063,OSM_point_location_not_capacity
osm_node_3209174427,shopping,27:518:99999:802794:1353:000000,269978.4581416892,2117252.9375622063,OSM_point_location_not_capacity
osm_node_3209174428,work,27:518:99999:802794:1353:000000,269995.49799748487,2117244.629874401,OSM_point_location_not_capacity
osm_node_3209174428,shopping,27:518:99999:802794:1353:000000,269995.49799748487,2117244.629874401,OSM_point_location_not_capacity
osm_node_3209174429,work,27:518:99999:802794:1353:000000,270011.6140250085,2117214.641668053,OSM_point_location_not_capacity
osm_node_3209174429,shopping,27:518:99999:802794:1353:000000,270011.6140250085,2117214.641668053,OSM_point_location_not_capacity
osm_node_3210487879,work,27:518:99999:802794:2281:000000,280970.9265141164,2111452.17793635,OSM_point_location_not_capacity
osm_node_3210673258,work,27:518:99999:802794:1353:000000,270748.2918142385,2116486.3454607707,OSM_point_location_not_capacity
osm_node_3210673258,shopping,27:518:99999:802794:1353:000000,270748.2918142385,2116486.3454607707,OSM_point_location_not_capacity
osm_node_3210673259,work,27:518:99999:802794:1353:000000,270753.2239245255,2116488.564988955,OSM_point_location_not_capacity
osm_node_3210673259,shopping,27:518:99999:802794:1353:000000,270753.2239245255,2116488.564988955,OSM_point_location_not_capacity
osm_node_3210682452,work,27:518:99999:802794:1353:000000,270761.20294768567,2116491.2115879357,OSM_point_location_not_capacity
osm_node_3213674192,work,27:517:04165:552450:0000:000000,289668.93399563676,2109213.389360791,OSM_point_location_not_capacity
osm_node_3213674192,shopping,27:517:04165:552450:0000:000000,289668.93399563676,2109213.389360791,OSM_point_location_not_capacity
osm_node_3213753014,leisure,27:518:99999:802794:2180:000000,282538.86951749714,2107091.0452247993,OSM_point_location_not_capacity
osm_node_3213755719,work,27:518:99999:802794:2281:000000,280121.45097073715,2109512.421777848,OSM_point_location_not_capacity
osm_node_3213755719,leisure,27:518:99999:802794:2281:000000,280121.45097073715,2109512.421777848,OSM_point_location_not_capacity
osm_node_3213757497,work,27:518:99999:802794:2180:000000,282760.86342366214,2107040.0037527876,OSM_point_location_not_capacity
osm_node_3213757497,leisure,27:518:99999:802794:2180:000000,282760.86342366214,2107040.0037527876,OSM_point_location_not_capacity
osm_node_3213759879,work,27:518:99999:802794:2079:000000,280234.9031718111,2108774.7099538976,OSM_point_location_not_capacity
osm_node_3213759879,leisure,27:518:99999:802794:2079:000000,280234.9031718111,2108774.7099538976,OSM_point_location_not_capacity
osm_node_3213761321,social,27:519:99999:802794:0105:000000,272176.9437480175,2096473.9090165352,OSM_point_location_not_capacity
osm_node_3213764477,work,27:518:99999:802794:2080:000000,281623.87513267185,2108854.6161007555,OSM_point_location_not_capacity
osm_node_3213765399,work,27:518:99999:802794:2080:000000,281617.7083581709,2108857.512475986,OSM_point_location_not_capacity
osm_node_3213766641,work,27:518:99999:802794:2486:000000,285478.47508413583,2120766.741814279,OSM_point_location_not_capacity
osm_node_3213766641,leisure,27:518:99999:802794:2486:000000,285478.47508413583,2120766.741814279,OSM_point_location_not_capacity
osm_node_3213767187,work,27:518:99999:802794:2281:000000,280436.94699465367,2109535.2817641697,OSM_point_location_not_capacity
osm_node_3213767198,work,27:518:99999:802794:2080:000000,281623.8584832172,2108942.1748877508,OSM_point_location_not_capacity
osm_node_3213767198,shopping,27:518:99999:802794:2080:000000,281623.8584832172,2108942.1748877508,OSM_point_location_not_capacity
osm_node_3213782328,social,27:518:99999:802794:2486:000000,286060.60017559293,2120411.1084477142,OSM_point_location_not_capacity
osm_node_3213782329,work,27:518:99999:802794:2080:000000,281024.10257788165,2108817.6781311147,OSM_point_location_not_capacity
osm_node_3213782329,shopping,27:518:99999:802794:2080:000000,281024.10257788165,2108817.6781311147,OSM_point_location_not_capacity
osm_node_3213784370,social,27:518:99999:802794:2080:000000,281421.88676235767,2109644.072735873,OSM_point_location_not_capacity
osm_node_3213826472,social,27:518:99999:802794:2080:000000,281468.385136062,2109392.3717646124,OSM_point_location_not_capacity
osm_node_3213864019,work,27:520:04173:553514:0001:000000,298657.62515675405,2103857.6447760398,OSM_point_location_not_capacity
osm_node_3213864019,leisure,27:520:04173:553514:0001:000000,298657.62515675405,2103857.6447760398,OSM_point_location_not_capacity
osm_node_3213866932,leisure,27:518:99999:802794:2179:000000,278103.9089237479,2107730.6727662412,OSM_point_location_not_capacity
osm_node_3213866933,work,27:518:99999:802794:2080:000000,280997.86811974656,2107495.4610264706,OSM_point_location_not_capacity
osm_node_3213866933,leisure,27:518:99999:802794:2080:000000,280997.86811974656,2107495.4610264706,OSM_point_location_not_capacity
osm_node_3213872399,social,27:518:99999:802794:2180:000000,284333.25964390486,2106223.3787383744,OSM_point_location_not_capacity
osm_node_3213873073,work,27:518:99999:802794:2080:000000,281344.97410394246,2109368.932685467,OSM_point_location_not_capacity
osm_node_3213873073,shopping,27:518:99999:802794:2080:000000,281344.97410394246,2109368.932685467,OSM_point_location_not_capacity
osm_node_3213880636,work,27:520:04173:553514:0001:000000,298852.16352292406,2104110.4492442873,OSM_point_location_not_capacity
osm_node_3213880636,leisure,27:520:04173:553514:0001:000000,298852.16352292406,2104110.4492442873,OSM_point_location_not_capacity
osm_node_3213884633,work,27:518:99999:802794:2080:000000,281414.32849171513,2109350.9157570363,OSM_point_location_not_capacity
osm_node_3213884633,shopping,27:518:99999:802794:2080:000000,281414.32849171513,2109350.9157570363,OSM_point_location_not_capacity
osm_node_3213896136,social,27:518:99999:802794:2179:000000,279446.8931817948,2108904.156519867,OSM_point_location_not_capacity
osm_node_3213922166,social,27:518:99999:802794:2079:000000,279479.77648322587,2109047.183014346,OSM_point_location_not_capacity
osm_node_3213940894,work,27:518:99999:802794:2080:000000,281258.9830457627,2109627.3249718733,OSM_point_location_not_capacity
osm_node_3213961963,work,27:518:99999:802794:2080:000000,281209.7104267741,2109589.7877653036,OSM_point_location_not_capacity
osm_node_3214396698,work,27:518:99999:802794:2179:000000,279123.4465906846,2107882.7951327697,OSM_point_location_not_capacity
osm_node_3214434900,work,27:518:99999:802794:2179:000000,279119.2808574925,2108089.0335439234,OSM_point_location_not_capacity
osm_node_3214503592,work,27:518:99999:802794:2179:000000,279088.49987381324,2107888.826897013,OSM_point_location_not_capacity
osm_node_3214503592,leisure,27:518:99999:802794:2179:000000,279088.49987381324,2107888.826897013,OSM_point_location_not_capacity
osm_node_3215227340,work,27:518:99999:802794:2079:000000,279683.21056187246,2109677.4456618507,OSM_point_location_not_capacity
osm_node_3215517363,work,27:518:99999:802794:2080:000000,280957.3461062324,2107930.6798762106,OSM_point_location_not_capacity
osm_node_3215539912,work,27:518:99999:802794:2079:000000,278962.1118718885,2109310.365724155,OSM_point_location_not_capacity
osm_node_3215539912,shopping,27:518:99999:802794:2079:000000,278962.1118718885,2109310.365724155,OSM_point_location_not_capacity
osm_node_3215539913,work,27:518:99999:802794:2080:000000,281404.59814127604,2109359.578762083,OSM_point_location_not_capacity
osm_node_3215539913,shopping,27:518:99999:802794:2080:000000,281404.59814127604,2109359.578762083,OSM_point_location_not_capacity
osm_node_3215544599,social,27:518:99999:802794:2080:000000,281632.6209992196,2108709.334556389,OSM_point_location_not_capacity
osm_node_3215544615,work,27:518:99999:802794:2080:000000,281444.26870400005,2109341.0611291686,OSM_point_location_not_capacity
osm_node_3215544615,shopping,27:518:99999:802794:2080:000000,281444.26870400005,2109341.0611291686,OSM_point_location_not_capacity
osm_node_3215546713,social,27:520:04173:553514:0001:000000,298888.2582927054,2104241.115186138,OSM_point_location_not_capacity
osm_node_3215546744,work,27:518:99999:802794:2080:000000,281415.27871390106,2109355.5880279504,OSM_point_location_not_capacity
osm_node_3215546744,shopping,27:518:99999:802794:2080:000000,281415.27871390106,2109355.5880279504,OSM_point_location_not_capacity
osm_node_3215551467,work,27:518:99999:802794:2079:000000,280275.10838584707,2108813.4380325363,OSM_point_location_not_capacity
osm_node_3215551467,shopping,27:518:99999:802794:2079:000000,280275.10838584707,2108813.4380325363,OSM_point_location_not_capacity
osm_node_3215551473,work,27:518:99999:802794:2079:000000,280267.5072880193,2108794.008170789,OSM_point_location_not_capacity
osm_node_3215551473,shopping,27:518:99999:802794:2079:000000,280267.5072880193,2108794.008170789,OSM_point_location_not_capacity
osm_node_3215553978,work,27:518:99999:802794:2080:000000,281419.53956667776,2109343.7899713195,OSM_point_location_not_capacity
osm_node_3215553978,shopping,27:518:99999:802794:2080:000000,281419.53956667776,2109343.7899713195,OSM_point_location_not_capacity
osm_node_3215557911,work,27:518:99999:802794:2080:000000,281382.43490222795,2109363.8384320596,OSM_point_location_not_capacity
osm_node_3215557911,shopping,27:518:99999:802794:2080:000000,281382.43490222795,2109363.8384320596,OSM_point_location_not_capacity
osm_node_3215558200,work,27:518:99999:802794:2080:000000,281389.6725337091,2109360.707821421,OSM_point_location_not_capacity
osm_node_3215558200,shopping,27:518:99999:802794:2080:000000,281389.6725337091,2109360.707821421,OSM_point_location_not_capacity
osm_node_3215558384,social,27:520:04173:553514:0001:000000,299070.1533463065,2104191.411327181,OSM_point_location_not_capacity
osm_node_3215558770,work,27:518:99999:802794:2180:000000,284275.1911137012,2106020.532056701,OSM_point_location_not_capacity
osm_node_3215558770,shopping,27:518:99999:802794:2180:000000,284275.1911137012,2106020.532056701,OSM_point_location_not_capacity
osm_node_3215560003,work,27:518:99999:802794:2180:000000,284255.929762509,2105999.5430592964,OSM_point_location_not_capacity
osm_node_3215560003,shopping,27:518:99999:802794:2180:000000,284255.929762509,2105999.5430592964,OSM_point_location_not_capacity
osm_node_3215560185,work,27:518:99999:802794:2079:000000,278994.60517370555,2109299.258446734,OSM_point_location_not_capacity
osm_node_3215560185,shopping,27:518:99999:802794:2079:000000,278994.60517370555,2109299.258446734,OSM_point_location_not_capacity
osm_node_3215560186,social,27:518:99999:802794:2079:000000,279013.4102824766,2109286.244651058,OSM_point_location_not_capacity
osm_node_3215560365,social,27:518:99999:802794:2080:000000,281580.5866315905,2108724.11159814,OSM_point_location_not_capacity
osm_node_3215562022,work,27:518:99999:802794:2080:000000,281401.2868655983,2109354.668734436,OSM_point_location_not_capacity
osm_node_3215562022,shopping,27:518:99999:802794:2080:000000,281401.2868655983,2109354.668734436,OSM_point_location_not_capacity
osm_node_3215566355,work,27:518:99999:802794:2079:000000,279067.0103935546,2109255.6299337433,OSM_point_location_not_capacity
osm_node_3215566355,shopping,27:518:99999:802794:2079:000000,279067.0103935546,2109255.6299337433,OSM_point_location_not_capacity
osm_node_3215571942,work,27:518:99999:802794:2080:000000,281391.37974376057,2109368.8477847744,OSM_point_location_not_capacity
osm_node_3215571942,shopping,27:518:99999:802794:2080:000000,281391.37974376057,2109368.8477847744,OSM_point_location_not_capacity
osm_node_3215572261,work,27:518:99999:802794:2080:000000,281385.23967332265,2109370.4263570444,OSM_point_location_not_capacity
osm_node_3215572846,work,27:518:99999:802794:2080:000000,281995.94440331083,2109141.2367992816,OSM_point_location_not_capacity
osm_node_3215572846,shopping,27:518:99999:802794:2080:000000,281995.94440331083,2109141.2367992816,OSM_point_location_not_capacity
osm_node_3215574984,work,27:518:99999:802794:2080:000000,281394.04805682873,2109368.3622082123,OSM_point_location_not_capacity
osm_node_3215574984,shopping,27:518:99999:802794:2080:000000,281394.04805682873,2109368.3622082123,OSM_point_location_not_capacity
osm_node_3215575378,social,27:518:99999:802794:1978:000000,278391.3821433432,2113774.5624893247,OSM_point_location_not_capacity
osm_node_3215579072,work,27:518:99999:802794:2180:000000,284029.9586129681,2106515.1464926726,OSM_point_location_not_capacity
osm_node_3215579199,work,27:518:99999:802794:2180:000000,284005.80241378583,2106423.0997433295,OSM_point_location_not_capacity
osm_node_3215579199,shopping,27:518:99999:802794:2180:000000,284005.80241378583,2106423.0997433295,OSM_point_location_not_capacity
osm_node_3215609707,social,27:518:99999:802794:2179:000000,280219.56771350955,2108387.8069345523,OSM_point_location_not_capacity
osm_node_3215614231,social,27:518:99999:802794:2080:000000,281368.565157609,2109370.5575183583,OSM_point_location_not_capacity
osm_node_3215632355,work,27:518:99999:802794:2080:000000,281330.4845472635,2109459.254100697,OSM_point_location_not_capacity
osm_node_3215632355,shopping,27:518:99999:802794:2080:000000,281330.4845472635,2109459.254100697,OSM_point_location_not_capacity
osm_node_3215653495,work,27:518:99999:802794:2080:000000,281339.2829752638,2109478.5593439024,OSM_point_location_not_capacity
osm_node_3215653495,shopping,27:518:99999:802794:2080:000000,281339.2829752638,2109478.5593439024,OSM_point_location_not_capacity
osm_node_3215653542,work,27:518:99999:802794:2080:000000,281362.8528537605,2109514.829249772,OSM_point_location_not_capacity
osm_node_3215653542,shopping,27:518:99999:802794:2080:000000,281362.8528537605,2109514.829249772,OSM_point_location_not_capacity
osm_node_3216946229,work,27:518:99999:802794:2179:000000,277759.790567535,2108777.577342361,OSM_point_location_not_capacity
osm_node_3216946229,shopping,27:518:99999:802794:2179:000000,277759.790567535,2108777.577342361,OSM_point_location_not_capacity
osm_node_3216970890,work,27:518:99999:802794:1249:000000,276302.9994282737,2113178.6516215918,OSM_point_location_not_capacity
osm_node_3216970890,leisure,27:518:99999:802794:1249:000000,276302.9994282737,2113178.6516215918,OSM_point_location_not_capacity
osm_node_3216971091,work,27:518:99999:802794:1249:000000,276309.1952761279,2113177.4580238797,OSM_point_location_not_capacity
osm_node_3216971091,leisure,27:518:99999:802794:1249:000000,276309.1952761279,2113177.4580238797,OSM_point_location_not_capacity
osm_node_3216995577,leisure,27:518:99999:802794:1977:000000,276880.32589693484,2107894.9953488978,OSM_point_location_not_capacity
osm_node_3217102511,social,27:518:99999:802794:2079:000000,279590.10855005786,2109091.017587651,OSM_point_location_not_capacity
osm_node_3217139484,work,27:520:04173:553514:0001:000000,298785.6268704705,2104027.2104541627,OSM_point_location_not_capacity
osm_node_3217143953,work,27:520:04173:553514:0001:000000,298753.8509381978,2104057.458889799,OSM_point_location_not_capacity
osm_node_3217144942,work,27:520:04173:553514:0001:000000,298837.81024379935,2104084.1788664996,OSM_point_location_not_capacity
osm_node_3217144942,leisure,27:520:04173:553514:0001:000000,298837.81024379935,2104084.1788664996,OSM_point_location_not_capacity
osm_node_3217145309,work,27:518:99999:802794:2079:000000,280094.19028931094,2108847.8021879224,OSM_point_location_not_capacity
osm_node_3217145309,shopping,27:518:99999:802794:2079:000000,280094.19028931094,2108847.8021879224,OSM_point_location_not_capacity
osm_node_3217146518,work,27:518:99999:802794:2079:000000,280099.2812887123,2108848.2951351213,OSM_point_location_not_capacity
osm_node_3217146518,shopping,27:518:99999:802794:2079:000000,280099.2812887123,2108848.2951351213,OSM_point_location_not_capacity
osm_node_3217149384,work,27:518:99999:802794:2080:000000,281865.9772720215,2108055.356427775,OSM_point_location_not_capacity
osm_node_3217149384,shopping,27:518:99999:802794:2080:000000,281865.9772720215,2108055.356427775,OSM_point_location_not_capacity
osm_node_3217155180,work,27:518:99999:802794:2080:000000,280638.1070013104,2108150.5221407036,OSM_point_location_not_capacity
osm_node_3217155180,shopping,27:518:99999:802794:2080:000000,280638.1070013104,2108150.5221407036,OSM_point_location_not_capacity
osm_node_3217156681,work,27:518:99999:802794:2080:000000,281898.93817093375,2108056.804975333,OSM_point_location_not_capacity
osm_node_3217156681,shopping,27:518:99999:802794:2080:000000,281898.93817093375,2108056.804975333,OSM_point_location_not_capacity
osm_node_3217156687,work,27:518:99999:802794:2079:000000,280648.61369132396,2108927.3788811956,OSM_point_location_not_capacity
osm_node_3217156687,shopping,27:518:99999:802794:2079:000000,280648.61369132396,2108927.3788811956,OSM_point_location_not_capacity
osm_node_3217156920,work,27:520:04173:553514:0001:000000,299113.3685363246,2104050.9936993406,OSM_point_location_not_capacity
osm_node_3217156920,education,27:520:04173:553514:0001:000000,299113.3685363246,2104050.9936993406,OSM_point_location_not_capacity
osm_node_3217160132,work,27:518:99999:802794:2080:000000,281847.2041283819,2107878.8670945824,OSM_point_location_not_capacity
osm_node_3217160132,shopping,27:518:99999:802794:2080:000000,281847.2041283819,2107878.8670945824,OSM_point_location_not_capacity
osm_node_3217172641,work,27:520:04173:553514:0001:000000,298734.44973099435,2104043.3994512046,OSM_point_location_not_capacity
osm_node_3217172641,shopping,27:520:04173:553514:0001:000000,298734.44973099435,2104043.3994512046,OSM_point_location_not_capacity
osm_node_3217175389,work,27:520:04173:553514:0001:000000,298475.8020382514,2104133.6100179534,OSM_point_location_not_capacity
osm_node_3217175771,social,27:518:99999:802794:2079:000000,280366.47667440947,2108719.1553826993,OSM_point_location_not_capacity
osm_node_3217190687,work,27:518:99999:802794:2179:000000,279209.8954420271,2108596.423254255,OSM_point_location_not_capacity
osm_node_3217202844,work,27:520:04173:553514:0001:000000,298812.3982169338,2104064.449946891,OSM_point_location_not_capacity
osm_node_3217205609,leisure,27:520:04173:553514:0001:000000,298645.4569889789,2104041.8437386183,OSM_point_location_not_capacity
osm_node_3217210126,work,27:520:04173:553514:0001:000000,299118.8430876782,2104352.441282578,OSM_point_location_not_capacity
osm_node_3217210410,work,27:518:99999:802794:2080:000000,281831.4123921656,2107927.0845820764,OSM_point_location_not_capacity
osm_node_3217210410,shopping,27:518:99999:802794:2080:000000,281831.4123921656,2107927.0845820764,OSM_point_location_not_capacity
osm_node_3217238623,work,27:518:99999:802794:2080:000000,281294.87900785485,2109188.330246499,OSM_point_location_not_capacity
osm_node_3217238623,shopping,27:518:99999:802794:2080:000000,281294.87900785485,2109188.330246499,OSM_point_location_not_capacity
osm_node_3217430612,work,27:518:99999:802794:2080:000000,281476.31977158156,2108108.183832052,OSM_point_location_not_capacity
osm_node_3217430612,shopping,27:518:99999:802794:2080:000000,281476.31977158156,2108108.183832052,OSM_point_location_not_capacity
osm_node_3217449165,work,27:518:99999:802794:2080:000000,281495.30192038126,2108210.409785303,OSM_point_location_not_capacity
osm_node_3217449165,shopping,27:518:99999:802794:2080:000000,281495.30192038126,2108210.409785303,OSM_point_location_not_capacity
osm_node_3217533161,work,27:518:99999:802794:2080:000000,280964.5442659392,2109097.027878413,OSM_point_location_not_capacity
osm_node_3217533161,leisure,27:518:99999:802794:2080:000000,280964.5442659392,2109097.027878413,OSM_point_location_not_capacity
osm_node_3217533170,social,27:518:99999:802794:1977:000000,277790.1492566723,2109323.5578718283,OSM_point_location_not_capacity
osm_node_3217772727,work,27:518:99999:802794:2385:000000,280726.0952448605,2116674.9466294143,OSM_point_location_not_capacity
osm_node_3217772727,shopping,27:518:99999:802794:2385:000000,280726.0952448605,2116674.9466294143,OSM_point_location_not_capacity
osm_node_3218583001,work,27:518:99999:802794:2080:000000,281075.6050084364,2109316.256864356,OSM_point_location_not_capacity
osm_node_3218618160,work,27:518:99999:802794:2080:000000,281043.6170028033,2109258.230625899,OSM_point_location_not_capacity
osm_node_3218626830,work,27:518:99999:802794:2080:000000,281057.73820045317,2109244.311381925,OSM_point_location_not_capacity
osm_node_3218632333,work,27:518:99999:802794:2080:000000,281101.9991235641,2109329.6289197244,OSM_point_location_not_capacity
osm_node_3218920533,work,27:518:99999:802794:2179:000000,279140.28503485513,2109022.499605944,OSM_point_location_not_capacity
osm_node_3221184365,work,,327228.09306369605,2075973.359092503,OSM_point_location_not_capacity
osm_node_3221184365,leisure,,327228.09306369605,2075973.359092503,OSM_point_location_not_capacity
osm_node_3221365784,work,27:518:99999:802794:2080:000000,281108.73143889115,2109371.756244322,OSM_point_location_not_capacity
osm_node_3221365784,shopping,27:518:99999:802794:2080:000000,281108.73143889115,2109371.756244322,OSM_point_location_not_capacity
osm_node_3221369208,work,27:518:99999:802794:2080:000000,281117.96676853765,2109388.819644225,OSM_point_location_not_capacity
osm_node_3221369208,shopping,27:518:99999:802794:2080:000000,281117.96676853765,2109388.819644225,OSM_point_location_not_capacity
osm_node_3221680705,work,27:518:99999:802794:1352:000000,271695.2510877886,2117434.937458089,OSM_point_location_not_capacity
osm_node_3221680705,shopping,27:518:99999:802794:1352:000000,271695.2510877886,2117434.937458089,OSM_point_location_not_capacity
osm_node_3221684163,work,27:518:99999:802794:1352:000000,271715.94271979237,2117396.102282301,OSM_point_location_not_capacity
osm_node_3221684163,shopping,27:518:99999:802794:1352:000000,271715.94271979237,2117396.102282301,OSM_point_location_not_capacity
osm_node_3221684164,work,27:518:99999:802794:1352:000000,271688.09502952104,2117395.9942929605,OSM_point_location_not_capacity
osm_node_3221684164,shopping,27:518:99999:802794:1352:000000,271688.09502952104,2117395.9942929605,OSM_point_location_not_capacity
osm_node_3221684165,work,27:518:99999:802794:1352:000000,271690.1258287673,2117390.886584016,OSM_point_location_not_capacity
osm_node_3221684165,shopping,27:518:99999:802794:1352:000000,271690.1258287673,2117390.886584016,OSM_point_location_not_capacity
osm_node_3221684724,work,27:518:99999:802794:1352:000000,271710.6278325792,2117323.2309307414,OSM_point_location_not_capacity
osm_node_3221684724,shopping,27:518:99999:802794:1352:000000,271710.6278325792,2117323.2309307414,OSM_point_location_not_capacity
