geography_id,geometry_status,geometry_source_id,geometry_source_sha256,source_feature_ids,identity_basis,previous_geometry_source_id,comparable_count_cells,missing_count_cells
27:517:04170:802792:0011:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0012:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0013:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0014:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0015:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0016:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0017:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0018:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0019:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0020:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0021:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0022:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0023:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0024:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0025:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0026:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0027:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0028:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0029:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0030:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0031:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0032:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0033:000000,no_source_polygon,,,,,,0,0
27:517:04170:802792:0034:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0001:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0002:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0003:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0004:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0005:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0006:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0007:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0008:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0009:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0010:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0011:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0012:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0013:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0014:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0015:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0016:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0017:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0018:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0019:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0020:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0021:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0022:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0023:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0024:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0025:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0026:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0027:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0028:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0029:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0030:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0031:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0032:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0033:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0034:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0035:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0036:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0037:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0038:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0039:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0040:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0041:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0042:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0043:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0044:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0045:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0046:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0047:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0048:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0049:000000,no_source_polygon,,,,,,0,0
27:517:04170:802793:0050:000000,no_source_polygon,,,,,,0,0
27:517:04171:553084:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553084,Exact administrative codes and normalised name,,49,0
27:517:04171:553085:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553085,Exact administrative codes and normalised name,,49,0
27:517:04171:553086:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553086,Exact administrative codes and normalised name,,49,0
27:517:04171:553087:0000:000000,missing_source_geometry,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553087,Exact administrative codes and normalised name,,0,49
27:517:04171:553088:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553088,Exact administrative codes and normalised name,,49,0
27:517:04171:553089:0000:000000,missing_source_geometry,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553089,Exact administrative codes and normalised name,,0,49
27:517:04171:553090:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553090,Exact administrative codes and normalised name,,49,0
27:517:04171:553091:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553091,Exact administrative codes and normalised name,,49,0
27:517:04171:553092:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553092,Exact administrative codes and normalised name,,49,0
27:517:04171:553093:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553093,Exact administrative codes and normalised name,,49,0
27:517:04171:553094:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553094,Exact administrative codes and normalised name,,49,0
27:517:04171:553095:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553095,Exact administrative codes and normalised name,,49,0
27:517:04171:553096:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553096,Exact administrative codes and normalised name,,49,0
27:517:04171:553097:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553097,Exact administrative codes and normalised name,,49,0
27:517:04171:553098:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553098,Exact administrative codes and normalised name,,49,0
27:517:04171:553099:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553099,Exact administrative codes and normalised name,,49,0
27:517:04171:553100:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553100,Exact administrative codes and normalised name,,49,0
27:517:04171:553101:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553101,Exact administrative codes and normalised name,,49,0
27:517:04171:553102:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553102,Exact administrative codes and normalised name,,49,0
27:517:04171:553103:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553103,Exact administrative codes and normalised name,,49,0
27:517:04171:553104:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553104,Exact administrative codes and normalised name,,49,0
27:517:04171:553105:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553105,Exact administrative codes and normalised name,,49,0
27:517:04171:553106:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553106,Exact administrative codes and normalised name,,49,0
27:517:04171:553107:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553107,Exact administrative codes and normalised name,,49,0
27:517:04171:553108:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553108,Exact administrative codes and normalised name,,49,0
27:517:04171:553109:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553109,Exact administrative codes and normalised name,,49,0
27:517:04171:553110:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553110,Exact administrative codes and normalised name,,49,0
27:517:04171:553111:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553111,Exact administrative codes and normalised name,,49,0
27:517:04171:553112:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553112,Exact administrative codes and normalised name,,49,0
27:517:04171:553113:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553113,Exact administrative codes and normalised name,,49,0
27:517:04171:553114:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553114,Exact administrative codes and normalised name,,49,0
27:517:04171:553115:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553115,Exact administrative codes and normalised name,,49,0
27:517:04171:553116:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553116,Exact administrative codes and normalised name,,49,0
27:517:04171:553117:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553117,Exact administrative codes and normalised name,,49,0
27:517:04171:553118:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553118,Exact administrative codes and normalised name,,49,0
27:517:04171:553119:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553119,Exact administrative codes and normalised name,,49,0
27:517:04171:553120:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553120,Exact administrative codes and normalised name,,49,0
27:517:04171:553121:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553121,Exact administrative codes and normalised name,,49,0
27:517:04171:553122:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553122,Exact administrative codes and normalised name,,49,0
27:517:04171:553123:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553123,Exact administrative codes and normalised name,,49,0
27:517:04171:553124:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553124,Exact administrative codes and normalised name,,49,0
27:517:04171:553125:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553125,Exact administrative codes and normalised name,,49,0
27:517:04171:553126:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553126,Exact administrative codes and normalised name,,49,0
27:517:04171:553127:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553127,Exact administrative codes and normalised name,,49,0
27:517:04171:553128:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553128,Exact administrative codes and normalised name,,49,0
27:517:04171:553129:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553129,Exact administrative codes and normalised name,,49,0
27:517:04171:553130:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553130,Exact administrative codes and normalised name,,49,0
27:517:04171:553131:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553131,Exact administrative codes and normalised name,,49,0
27:517:04171:553132:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553132,Exact administrative codes and normalised name,,49,0
27:517:04171:553133:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553133,Exact administrative codes and normalised name,,49,0
27:517:04171:553134:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553134,Exact administrative codes and normalised name,,49,0
27:517:04171:553135:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553135,Exact administrative codes and normalised name,,49,0
27:517:04171:553136:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553136,Exact administrative codes and normalised name,,49,0
27:517:04171:553137:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553137,Exact administrative codes and normalised name,,49,0
27:517:04171:553138:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553138,Exact administrative codes and normalised name,,49,0
27:517:04171:553139:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553139,Exact administrative codes and normalised name,,49,0
27:517:04171:553140:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553140,Exact administrative codes and normalised name,,49,0
27:517:04171:553141:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553141,Exact administrative codes and normalised name,,49,0
27:517:04171:553142:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553142,Exact administrative codes and normalised name,,49,0
27:517:04171:553143:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553143,Exact administrative codes and normalised name,,49,0
27:517:04171:553144:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553144,Exact administrative codes and normalised name,,49,0
27:517:04171:553145:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553145,Exact administrative codes and normalised name,,49,0
27:517:04171:553146:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553146,Exact administrative codes and normalised name,,49,0
27:517:04171:553147:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553147,Exact administrative codes and normalised name,,49,0
27:517:04171:553148:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553148,Exact administrative codes and normalised name,,49,0
27:517:04171:553149:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553149,Exact administrative codes and normalised name,,49,0
27:517:04171:553150:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553150,Exact administrative codes and normalised name,,49,0
27:517:04171:553151:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553151,Exact administrative codes and normalised name,,49,0
27:517:04171:553152:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553152,Exact administrative codes and normalised name,,49,0
27:517:04171:553153:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553153,Exact administrative codes and normalised name,,49,0
27:517:04171:553154:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553154,Exact administrative codes and normalised name,,49,0
27:517:04171:553155:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553155,Exact administrative codes and normalised name,,49,0
27:517:04171:553156:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553156,Exact administrative codes and normalised name,,49,0
27:517:04171:553157:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553157,Exact administrative codes and normalised name,,49,0
27:517:04171:553158:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553158,Exact administrative codes and normalised name,,49,0
27:517:04171:553159:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553159,Exact administrative codes and normalised name,,49,0
27:517:04171:553160:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553160,Exact administrative codes and normalised name,,49,0
27:517:04171:553161:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553161,Exact administrative codes and normalised name,,49,0
27:517:04171:553162:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553162,Exact administrative codes and normalised name,,49,0
27:517:04171:553163:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553163,Exact administrative codes and normalised name,,49,0
27:517:04171:553164:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553164,Exact administrative codes and normalised name,,49,0
27:517:04171:553165:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553165,Exact administrative codes and normalised name,,49,0
27:517:04171:553166:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553166,Exact administrative codes and normalised name,,49,0
27:517:04171:553167:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553167,Exact administrative codes and normalised name,,49,0
27:517:04171:553168:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553168,Exact administrative codes and normalised name,,49,0
27:517:04171:553169:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553169,Exact administrative codes and normalised name,,49,0
27:517:04171:553170:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553170,Exact administrative codes and normalised name,,49,0
27:517:04171:553171:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553171,Exact administrative codes and normalised name,,49,0
27:517:04171:553172:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553172,Exact administrative codes and normalised name,,49,0
27:517:04171:553173:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553173,Exact administrative codes and normalised name,,49,0
27:517:04171:553174:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553174,Exact administrative codes and normalised name,,49,0
27:517:04171:553175:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553175,Exact administrative codes and normalised name,,49,0
27:517:04171:553176:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553176,Exact administrative codes and normalised name,,49,0
27:517:04171:553177:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553177,Exact administrative codes and normalised name,,49,0
27:517:04171:553178:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553178,Exact administrative codes and normalised name,,49,0
27:517:04171:553179:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553179,Exact administrative codes and normalised name,,49,0
27:517:04171:553180:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553180,Exact administrative codes and normalised name,,49,0
27:517:04171:553181:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553181,Exact administrative codes and normalised name,,49,0
27:517:04171:553182:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553182,Exact administrative codes and normalised name,,49,0
27:517:04171:553183:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553183,Exact administrative codes and normalised name,,49,0
27:517:04171:553184:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553184,Exact administrative codes and normalised name,,49,0
27:517:04171:553185:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553185,Exact administrative codes and normalised name,,49,0
27:517:04171:553186:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553186,Exact administrative codes and normalised name,,49,0
27:517:04171:553187:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553187,Exact administrative codes and normalised name,,49,0
27:517:04171:553188:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553188,Exact administrative codes and normalised name,,49,0
27:517:04171:553189:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553189,Exact administrative codes and normalised name,,49,0
27:517:04171:553190:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553190,Exact administrative codes and normalised name,,49,0
27:517:04171:553191:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553191,Exact administrative codes and normalised name,,49,0
27:517:04171:553192:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553192,Exact administrative codes and normalised name,,49,0
27:517:04171:553193:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553193,Exact administrative codes and normalised name,,49,0
27:517:04171:553194:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553194,Exact administrative codes and normalised name,,49,0
27:517:04171:553195:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553195,Exact administrative codes and normalised name,,49,0
27:517:04171:553196:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553196,Exact administrative codes and normalised name,,49,0
27:517:04171:553197:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553197,Exact administrative codes and normalised name,,49,0
27:517:04171:553198:0000:000000,missing_source_geometry,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553198,Exact administrative codes and normalised name,,0,49
27:517:04171:553199:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553199,Exact administrative codes and normalised name,,49,0
27:517:04171:553200:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553200,Exact administrative codes and normalised name,,49,0
27:517:04171:553201:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553201,Exact administrative codes and normalised name,,49,0
27:517:04171:553202:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553202,Exact administrative codes and normalised name,,49,0
27:517:04171:553203:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553203,Exact administrative codes and normalised name,,49,0
27:517:04171:553204:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553204,Exact administrative codes and normalised name,,49,0
27:517:04171:553205:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553205,Exact administrative codes and normalised name,,49,0
27:517:04171:553206:0000:000000,source_polygon,iitb_census_thane,b0f189d3edd8552be6d8a574e1576132c65bb67a747908419ba55d246f5b0152,553206,Exact administrative codes and normalised name,,49,0
